Spin Correlations values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d6,mean_d7,mean_d8,mean_d9,std_d1,std_d2,std_d3,std_d4,std_d5,std_d6,std_d7,std_d8,std_d9
2.0,500.0,0.009069304367575085,0.0024293043399415807,4.930433921398247e-05,-0.0007006956694496509,-0.0012206956736685371,-0.0012906956662057354,-0.001380695665056706,-0.0014906956653780198,0.0,0.019042847371813085,0.011573732602362748,0.0078123839749955105,0.006687213011682114,0.006480716686717035,0.006981611681692693,0.006625289695607622,0.007380623711837462,0.0
2.01,500.0,0.009924204038614975,0.0019142040168645097,-0.0003657959921070386,-0.0007057959740638111,-0.001785795975948588,-0.0016557959712634584,-0.001805795962855349,-0.0016757959798950495,0.0,0.020050749963526925,0.010913345041089527,0.008196551262033516,0.007011177425767638,0.00667897212175759,0.007142274215345618,0.0072279538252238255,0.00803445304207779,0.0
2.02,500.0,0.012356254090132418,0.003166254092992162,0.0005162540520576115,-0.0006637459426827519,-0.0009337459252896992,-0.0014137459267326733,-0.0016037459468317863,-0.0012637459459173429,0.0,0.023779318565309935,0.013973273713576848,0.00956506755154571,0.0073570707852970655,0.006819288335467451,0.007301739199439281,0.007489397094347155,0.008434126942253595,0.0
2.03,500.0,0.015105153742158428,0.0050551537008717345,0.0014751537339901474,-0.0008448462929768823,-0.001784846297323824,-0.0024348463110468684,-0.0025748462763399687,-0.0023248462797585035,0.0,0.03104839902020412,0.020472606708592356,0.013053777831081472,0.008895443801064402,0.007994436952638137,0.008068595035548003,0.009097766185288687,0.010252965187156075,0.0
2.04,500.0,0.013145004266032465,0.003115004210561729,0.00010500425121046675,-0.0016449957539793232,-0.0015149957609694837,-0.0019449957655219023,-0.001924995772342676,-0.0015249957581417633,0.0,0.022887758002970278,0.013570805781292028,0.008681070801528117,0.0075392316596876955,0.007776846788447811,0.007665412222116107,0.007596048985151269,0.009177197536340526,0.0
2.05,500.0,0.014847904811874016,0.004587904827973673,0.0014179048406169556,-0.0005620951424894258,-0.0017020951511425792,-0.0024520951516326904,-0.0022120951552939447,-0.0020020951558352706,0.0,0.0266954362634081,0.01627129797265859,0.010544073883881962,0.008180035706692072,0.008095110218958526,0.008546440537624276,0.008875276679699761,0.00884087222390434,0.0
2.06,500.0,0.013834806527636828,0.003824806476438532,0.0010948064783454186,-0.001065193498124728,-0.0015551935004140276,-0.002375193498422746,-0.0026551935019384913,-0.0026551935186196404,0.0,0.023689893308754376,0.013978112774964413,0.010145691723347741,0.007956917912242888,0.008556520437395975,0.007791798784738113,0.009054483593688302,0.009584552962666894,0.0
2.07,500.0,0.017648604402439667,0.006358604419805914,0.0017686043920746215,-0.0009413955877773788,-0.0021213955780654318,-0.0029413955949235343,-0.003011395583318091,-0.0028913955964479853,0.0,0.029331592925494462,0.018665144267775154,0.012768711466762953,0.009563275685705362,0.008849189001758058,0.009017963051535818,0.009523809088183247,0.009803688538409842,0.0
2.08,500.0,0.022566553828436874,0.008656553824599804,0.002786553759138329,-3.4461727005066225e-06,-0.001843446205827071,-0.002623446190042323,-0.0034734462041291535,-0.0033634461953246627,0.0,0.04163420322689827,0.027800562586721093,0.018056268484257516,0.011731676908570333,0.00952732722527076,0.010295959926885163,0.012576087111612688,0.014566230359564796,0.0
2.09,500.0,0.012910605546973514,0.003020605565371781,0.00034060556026755507,-0.0008693944362638391,-0.0015293944551277789,-0.0017893944483285509,-0.0018693944498378628,-0.001809394457670301,0.0,0.023513348393645734,0.015122520596614179,0.010700967770311265,0.008641085754746211,0.008102908827555596,0.008390307994539603,0.0086201532316354,0.008422694389179287,0.0
2.1,500.0,0.020343201963332832,0.006803201932023498,0.0007132019033393461,-0.0016067980823322471,-0.0027267981039185685,-0.002756798094285191,-0.0032167980782658655,-0.002936798102048943,0.0,0.03227416276530102,0.018365184813182587,0.011699677742262809,0.01030418965935902,0.009835379962261798,0.009175928830232388,0.010206901174984828,0.01200780346468172,0.0
2.11,500.0,0.01765760370051371,0.00470760372859192,9.760371580485839e-05,-0.0013023962814459865,-0.0022623962826724265,-0.002382396262885898,-0.002422396294545038,-0.0020323963034374302,0.0,0.026864635496735706,0.015028541726956338,0.011204533899453289,0.009301928389545031,0.009579101786802208,0.010011833101104956,0.009933959916617855,0.011261613649467728,0.0
2.12,500.0,0.02850080315064347,0.011180803055618888,0.0037008030616189273,-0.00052919695052028,-0.002249196958297411,-0.0028691969395685073,-0.003889196926535231,-0.004019196907316228,0.0,0.048380526485125794,0.029834227867492572,0.018779776818191186,0.013648310994446775,0.01241934174188755,0.013273363046594011,0.015067982422475253,0.017884167798000047,0.0
2.13,500.0,0.026355053522516967,0.010935053348671637,0.0034350534075387883,-0.0008549466290429919,-0.0020049466296099255,-0.0033149466448580043,-0.0037349466258502916,-0.004434946633623923,0.0,0.04613138279657783,0.030720575646660652,0.019404703812829455,0.012352475608074282,0.01040210687462742,0.010871580534859671,0.012753407206589537,0.015131703425616795,0.0
2.14,500.0,0.028727402385207233,0.011287402298644871,0.002527402308671725,-0.00156259764814925,-0.0032025976352841852,-0.003072597673949215,-0.0038925976632855777,-0.0045125976316113,0.0,0.04360741415793496,0.027816018138325866,0.017834282684155506,0.01362766416933089,0.012632017462654814,0.012416265258926652,0.012964727582034966,0.015765751512118148,0.0
2.15,500.0,0.02993430411346023,0.010604304155973935,0.0026243041061767016,-0.0018156959071848745,-0.00392569588735585,-0.004085695893907704,-0.004015695899610893,-0.003565695923648324,0.0,0.04266881551913374,0.02766544930532234,0.017713848068561987,0.012742060367935806,0.011979469435360091,0.012471021525812814,0.013410350197567292,0.015590256315193953,0.0
2.16,500.0,0.028145602151454646,0.009335602151660112,0.002015602130811885,-0.0016543978728470563,-0.0033743978743825663,-0.004304397862021595,-0.004084397874869772,-0.0037643978628312522,0.0,0.039901156312935546,0.024900929743446886,0.015767629391473432,0.01288936815945911,0.012264982136356132,0.012705765738514535,0.013259657042775052,0.014877923796343557,0.0
