E and M values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,E_mean,E_std,M_mean,M_std,E_stdstd,M_stdstd
0.86,10000,-1.9992371885299682,0.0008003455019332809,0.9998072891354561,0.00020367277603081468,7.749519775708629e-05,1.932516445858666e-05
0.87,10000,-1.9991425476789475,0.0008747187564249441,0.9997833690464497,0.00022293312944839596,7.612226068997742e-05,1.9787229806175034e-05
0.88,10000,-1.9990547062158586,0.0008895842701662222,0.9997610892236233,0.00022610965815241785,7.228368710219818e-05,1.7863560401534444e-05
0.89,10000,-1.998962664937973,0.0009280705077387106,0.9997379288196564,0.00023610742254030949,7.272828445566806e-05,1.6754986357161884e-05
0.9,10000,-1.9988186235785483,0.0009798396347579642,0.9997016288816929,0.00024923561383689326,8.787873646733278e-05,1.9272008337159885e-05
0.91,10000,-1.9987539432048798,0.0009926572191533783,0.999684468781948,0.000253613633704565,7.979907119097758e-05,1.9142968447438678e-05
0.92,10000,-1.9986297421693802,0.0010505276872638857,0.9996532883286476,0.00026840832436727537,8.206452304297679e-05,2.1747637275167702e-05
0.93,10000,-1.9984274606585504,0.0011010430595363098,0.9996011878967285,0.0002825824508553416,9.284770808391946e-05,2.203625512212728e-05
0.94,10000,-1.9983485011816025,0.0011575817856550813,0.9995809277236462,0.00029793691654727644,8.881952890068217e-05,2.6525663836612397e-05
0.95,10000,-1.9981185009121896,0.0012270607997408563,0.9995220063984394,0.0003156186421899011,8.113189108454862e-05,2.405735348932704e-05
0.96,10000,-1.9979620609998703,0.0012739957677231114,0.9994824861526489,0.00032746393769387763,9.276457676285707e-05,2.6177758524334862e-05
0.97,10000,-1.9977331416249275,0.0013198891648525059,0.999422785025835,0.0003399188742565778,9.574651584848737e-05,2.328517220020783e-05
0.98,10000,-1.9975239033818244,0.0014812998929487739,0.999370244449377,0.0003825895603418732,0.00012671539370569203,2.7612855625964647e-05
0.99,10000,-1.9974357040166855,0.001461934856223886,0.9993483637809754,0.0003747125731851628,0.00011592139593721627,2.6809750105230283e-05
1.0,10000,-1.9971209859371186,0.0014997092369574375,0.9992653829634189,0.00038927358686072753,0.00011009342163009818,2.765024677421001e-05
1.01,10000,-1.996895708143711,0.001595361190856368,0.9992083221018314,0.00041220325800714336,0.00011212255998204878,2.8870544182059992e-05
1.02,10000,-1.9966553096175195,0.001668809140838053,0.9991442211568355,0.00043437437449239094,0.0001465414162890541,3.6144023268795844e-05
1.03,10000,-1.9963427122950554,0.0017496781567237273,0.9990645202994347,0.0004550972619588951,0.00013348989793126356,3.3156110439794346e-05
1.04,10000,-1.9960365952134131,0.0017984715584069876,0.998986359500885,0.0004692820406646802,0.0001299600377191019,3.1372852618853006e-05
1.05,10000,-1.995766636812687,0.001872212720078349,0.9989162186741829,0.0004886920982510272,0.00013189317913064362,3.462066885915038e-05
1.06,10000,-1.9953825595974921,0.001896712500389859,0.9988157378315926,0.00049858853828396,0.00013135292072999002,3.9482041160441916e-05
1.07,10000,-1.9950234402179718,0.0020000888885072362,0.9987185778856278,0.0005299357739571091,0.00014351128682883434,3.6546049158789675e-05
1.08,10000,-1.9947595209360123,0.0020652958158496695,0.9986525376498699,0.0005414610419309974,0.00015462987276043078,3.7601993842410266e-05
1.09,10000,-1.9943480020284652,0.0022237935593180233,0.9985442182064056,0.0005849139594474931,0.0001641164891959549,4.457312254136537e-05
1.1,10000,-1.993804960978031,0.002359820676919129,0.9984012383878231,0.0006255407654093278,0.00017171320697928453,4.9810103858085014e-05
1.11,10000,-1.993467040860653,0.0023566479490867323,0.9983161786258221,0.000623063351213761,0.00015845956914859122,4.5974704056176285e-05
1.12,10000,-1.9929235996603967,0.0023379536879356696,0.9981757189393043,0.0006156556833635488,0.0001765849721049464,4.649478492085453e-05
1.13,10000,-1.9925175595760345,0.002458033446374737,0.9980625194191932,0.0006573773424373407,0.00014589666552740187,5.308990175372258e-05
1.14,10000,-1.9921457191467284,0.002566794877876334,0.997963699311018,0.0006858488971872664,0.00019422564562208085,5.155955531519576e-05
1.15,10000,-1.991672877418995,0.002594670178851204,0.997845439684391,0.0006920391946669185,0.00021021741151401003,5.182370967580373e-05
1.16,10000,-1.9908425973296164,0.002801904091642761,0.9976280194222927,0.0007465298826841476,0.00020237456559832562,5.2625239755153954e-05
1.17,10000,-1.990384756076336,0.0028047435043893933,0.9975004795134067,0.0007559740607619074,0.00021012118608928633,4.797407354793664e-05
1.18,10000,-1.9898660759687423,0.002893827095500059,0.9973665193080902,0.0007768808360781204,0.00019775963330533297,5.341438581913141e-05
1.19,10000,-1.9890879968047142,0.0031138722691089324,0.9971590190589428,0.0008389457560185157,0.00022774938573573452,6.163308285319213e-05
1.2,10000,-1.9885457958698272,0.003106567714771986,0.9970117786824704,0.0008452990448279131,0.0002445714432676485,6.899868348387377e-05
1.21,10000,-1.9876983156919479,0.0031830948308566604,0.9967870990097523,0.0008590730045480504,0.0002267741566012912,5.0275662663734916e-05
1.22,10000,-1.9870357154369354,0.0033113293379240347,0.9966040385901928,0.0008963883779451945,0.00024850124479988765,6.94011230521888e-05
1.23,10000,-1.9863219956159592,0.0034312250911632558,0.9964159583568573,0.0009345638241002138,0.00025684069130785367,7.017651370246129e-05
1.24,10000,-1.9854731959819794,0.003503745954542315,0.996192358726263,0.0009523054664842929,0.000216359608156443,6.462102584859735e-05
1.25,10000,-1.9846373563289643,0.003682820589009027,0.9959635784566403,0.0010127656080322236,0.0002476786772801059,8.149725459661897e-05
1.26,10000,-1.9840989168167114,0.003583518532314876,0.9958206185162067,0.0009840830836845304,0.00024810890977196797,7.688460490133542e-05
1.27,10000,-1.9826731971025466,0.003873572855244142,0.9954331181168556,0.0010644358571323344,0.00029458516113765285,7.737089252856023e-05
1.28,10000,-1.9821507978916169,0.003934542567714723,0.9952912985086441,0.001089567717773221,0.00028943178146575505,8.230382920900493e-05
1.29,10000,-1.9809950792908668,0.0038733935884279792,0.9949730982780457,0.0010814482338207853,0.00023717975293703923,7.956405884241954e-05
1.3,10000,-1.979909399688244,0.004191312661933279,0.9946766979157925,0.0011759638313065663,0.0002807831794527076,9.994045039697541e-05
1.31,10000,-1.9789789605498314,0.00428413638022386,0.9944160778880119,0.0012044675979286197,0.0003191907301028509,8.685890023615008e-05
1.32,10000,-1.9778024015545845,0.004337764213075224,0.9940961378574371,0.0012142592419260153,0.0002627852946991374,9.232014223622564e-05
1.33,10000,-1.9766917620778084,0.00438786821599351,0.9937990780472755,0.0012385733808808472,0.00028658938290266456,8.940827026562583e-05
1.34,10000,-1.975701041650772,0.004575843911935908,0.993524217659235,0.0012999166288997694,0.0003166777326035918,8.469864976290438e-05
1.35,10000,-1.9743512432694434,0.0047115013702000615,0.993144017726183,0.0013406354078960101,0.00038112226855118955,9.517839376765286e-05
1.36,10000,-1.9729240425467491,0.004820004851129222,0.9927473173975945,0.0013647272114380546,0.0003486309189582812,9.450161484421278e-05
1.37,10000,-1.9721841622710228,0.005039096866617658,0.9925604372978211,0.0014266249138280944,0.0003540032017331264,9.792065282767306e-05
1.38,10000,-1.9705900022864342,0.005132812368781154,0.9920890374600887,0.0014757258537555305,0.0003509226291192409,0.0001081733719659785
1.39,10000,-1.9694403623223304,0.005416616200659592,0.9917733381807804,0.0015522841064199014,0.0003859426874168594,0.00011451995050112462
1.4,10000,-1.967247801065445,0.005288277238825145,0.9911534585595131,0.0015357424624732397,0.0003736980007279319,0.00011238826789991527
1.41,10000,-1.9661968010783195,0.005495628119208968,0.9908656985938549,0.0015848538744538615,0.00035623044284678374,0.0001098335423367153
1.42,10000,-1.9646720406055451,0.005637887602156639,0.9904182193100453,0.0016463976422490551,0.0004205846266617541,0.00011958015446310487
1.43,10000,-1.9631059191226958,0.0056456488639700765,0.9900079198777676,0.0016390344940045748,0.0003978246339912714,0.00011405499192662309
1.44,10000,-1.9618308390259742,0.005653481207065208,0.989608700466156,0.001656244397344649,0.00041146116353472516,0.00013009338682877934
1.45,10000,-1.9598005187630654,0.006226764614807081,0.9890251810908317,0.001838459178982179,0.00039031459189545886,0.00013362351694482481
1.46,10000,-1.9577721176981926,0.00632600293651234,0.9883950014352798,0.0018878189200156297,0.0004701639232824793,0.00012541518470536708
1.47,10000,-1.9560275974988937,0.006349292294786315,0.9879367811203003,0.0018966724532638484,0.0004629726215940153,0.0001204734620387362
1.48,10000,-1.9542509577274323,0.006620776845026764,0.9874219217061997,0.0019846184504507037,0.00041028777474059715,0.00013607118960389563
1.49,10000,-1.952761237168312,0.006447152509380557,0.9870043016016483,0.0019341815745078414,0.00040551730721659823,0.00013768331258782717
1.5,10000,-1.9502872784733771,0.006876622463513462,0.9862822614252568,0.002092508536989028,0.00048710793857088326,0.00015710497778793678
1.51,10000,-1.9481076388001441,0.007195326078423312,0.9855943814277649,0.002211077568798217,0.0005549618529162001,0.00015877065735310755
1.52,10000,-1.9463509195566178,0.006879604841538366,0.9850858807384968,0.0021070516788175547,0.0005605417122880298,0.00015918145650303152
1.53,10000,-1.9446102398276328,0.007340114155043109,0.9846060208439827,0.0022474261196207468,0.0004930367567454289,0.0001667905791940265
1.54,10000,-1.9425819206953048,0.0073893886101214865,0.9840073006749153,0.0022787088833433737,0.0004774838196436898,0.00016675121266413053
1.55,10000,-1.9401350007414817,0.007443361164218653,0.9832322203874588,0.0023367278635979035,0.0005023253589152776,0.0001775027181691099
1.56,10000,-1.9378748011946678,0.007675573697152361,0.9825834802150726,0.002403667807793147,0.0005786586985679121,0.00016358605935399192
1.57,10000,-1.9346617609739303,0.007755149510873046,0.9815835798621177,0.002432730732209222,0.0004883623891014194,0.00015393424770684147
1.58,10000,-1.9325304811000823,0.008085330477034532,0.9809571193277836,0.002520571028821198,0.0006296835085835478,0.0001468394498168145
1.59,10000,-1.9302762399792672,0.007829215907890756,0.9802554992377758,0.0025103548467894075,0.0005098747552373974,0.00018667668224868605
1.6,10000,-1.927647919857502,0.008290621603711586,0.9794481988668442,0.002646189920042682,0.0005895189581589373,0.00021776737507252014
1.61,10000,-1.924451918876171,0.008404304708151376,0.9784582986176014,0.0027071415964058016,0.0006552384413970209,0.00018838792580323408
1.62,10000,-1.9217382784843444,0.0085991079669912,0.9775981386184692,0.0028024308396585825,0.0005744256946420073,0.00018483852951055557
1.63,10000,-1.9190117185354232,0.00886976477999708,0.9767733585059643,0.0028984108491259325,0.0006703061819717534,0.0002549429500722979
1.64,10000,-1.9152617982983589,0.008743482756173954,0.9755145189523697,0.002940117404710039,0.0006898371326884219,0.00022706838849244042
1.65,10000,-1.9132492786169053,0.008960184019772492,0.9749912385940551,0.0029852031642388747,0.0006862765668260934,0.0002309678205268862
1.66,10000,-1.9097663598656653,0.009453946527348569,0.9738280594885349,0.00320372913652981,0.0006263076083761248,0.00023065211770789123
1.67,10000,-1.9066547209262847,0.009626411395111962,0.9728371997833252,0.00325716184919009,0.000572869219987037,0.0002525149600253771
1.68,10000,-1.9038312410473823,0.009447216268074148,0.9719496599793435,0.0031763872330458423,0.0006750286392227566,0.0002194878504595549
1.69,10000,-1.8993296410799025,0.009983877509153458,0.970414600688219,0.003424350178854747,0.0006456152497269754,0.0002368857107076843
1.7,10000,-1.8968797206997872,0.01035078916069841,0.9697113205730915,0.0035344528154208662,0.0007644082114052301,0.0002723088237626606
1.71,10000,-1.893149919950962,0.010224482473503795,0.9685344011068344,0.003543854628479827,0.0006966587765971435,0.000254465468708707
1.72,10000,-1.889090999352932,0.010185980618340007,0.9670438403606415,0.0036641509228855554,0.000773484105815027,0.0002490909081033268
1.73,10000,-1.88516403901577,0.01021575019318098,0.9658104605734348,0.0035503453012442135,0.0007767790756815009,0.00022285461180461297
1.74,10000,-1.8810774393677712,0.010907894895288607,0.964311480218172,0.0039501590586580905,0.0007770980853174531,0.0002987901790808656
