E and M values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,E_mean,E_std,M_mean,M_std,E_stdstd,M_stdstd
2.1,10000,-1.676251887512207,0.10997923240429287,0.8663889999866485,0.08603982024004249,0.008366697892534107,0.011251649051336179
2.11,10000,-1.6851996169686319,0.09840637956359427,0.8806619996905327,0.056041963619690646,0.007154069074671691,0.006062295383257409
2.12,10000,-1.6678303270578385,0.10248987035303403,0.8721329998672008,0.056424642285339874,0.007305264998975295,0.004681569969427319
2.13,10000,-1.6594726426362991,0.10008862185100272,0.8686644996464252,0.05534630920580022,0.006875788667420191,0.004243632034423364
2.14,10000,-1.6118070282936097,0.12467703504384282,0.8190029997892678,0.13253528222439298,0.01044533346458865,0.02004466704603986
2.15,10000,-1.605613478910923,0.12387823468602917,0.8170479999750853,0.11949653034514128,0.008456540836772768,0.01192664523077585
2.16,10000,-1.6147247087478638,0.11312069218654199,0.8370709999650717,0.08203606491408194,0.008462664669585186,0.00939880226490319
2.17,10000,-1.606559794151783,0.1114983968633821,0.837179499745369,0.07464477365495231,0.007607221758928227,0.006653654779239475
2.18,10000,-1.5965494899392128,0.1062453261630737,0.8344490001559257,0.06633925238588852,0.008029059322635548,0.006558869376736351
2.19,10000,-1.583199249637127,0.12562457303220853,0.818724999678135,0.08953077301205069,0.008837039846298854,0.007762588807740259
2.2,10000,-1.5760574743151665,0.10986131709357687,0.8190475001424551,0.07849395060000076,0.00746823891479151,0.006885026285721876
2.21,10000,-1.5576928045272826,0.12183874925876327,0.8067805000215769,0.0877946599187896,0.008752566188424328,0.007284653847832309
2.22,10000,-1.528451945412159,0.11935012677577131,0.7713945000812411,0.12377626134176847,0.008352517209201495,0.01313214099732582
2.23,10000,-1.5486177806615828,0.11655996668301742,0.8074779998749495,0.0784308898366959,0.008435858643421295,0.00699360261373099
2.24,10000,-1.4885298305869104,0.14897371777403706,0.7051829999528826,0.23868602101143926,0.008837017205707873,0.03369882462026879
2.25,10000,-1.5007642353534698,0.13099622961815877,0.7576234998628497,0.11990162555167562,0.008573865638815332,0.010230512805285637
2.26,10000,-1.4792464645922183,0.1397391933454884,0.7353465000852942,0.15163389289947304,0.00907142796635707,0.018298048752188517
2.27,10000,-1.4634674795925617,0.13770101102740998,0.7342479997813701,0.12150905105511221,0.00917140814559988,0.008716146528713596
2.28,10000,-1.3849628254890443,0.16510802770554578,0.21188250033762307,0.591934403930913,0.01001863316098353,0.027477855525893196
2.29,10000,-1.4480476147413255,0.1364245151922585,0.720661499556154,0.13303911038164745,0.009266175270863023,0.01313107199836365
2.3,10000,-1.4345721250653267,0.13596489759308913,0.7204125000745059,0.12652510583618032,0.008387142981948557,0.01246270324251639
2.31,10000,-1.4137263959527016,0.14136212863440129,0.6883394998127594,0.16263548268374775,0.008123260435617148,0.01757925335991086
2.32,10000,-1.4375711251616479,0.13260707405516564,0.7311125000536441,0.1079609876942885,0.009339806316827666,0.007720354733916102
2.33,10000,-1.410018269687891,0.14216135717494366,0.6929269995957613,0.14874653873403998,0.01081273720684516,0.011093380385526003
2.34,10000,-1.3551514203310013,0.1531622007019407,0.6005420000503771,0.21415932481748207,0.008792437481485631,0.017855197233178847
2.35,10000,-1.3797580492556094,0.13673558293082924,0.6733049997322261,0.13515227349517256,0.008978689335454657,0.011031814903945215
2.36,10000,-1.3022925847768783,0.15120695197009607,0.5421584999996237,0.22331356524670284,0.011144369056885317,0.018446558370730785
2.37,10000,-1.2853828599274157,0.15283379116306944,0.5250859997771681,0.21915438093153242,0.00971645716391108,0.015240791829063034
2.38,10000,-1.2559372402608395,0.15282081329871236,0.2867239997812547,0.4318700529191796,0.009672231807873528,0.023609626355566144
2.39,10000,-1.2947337554752827,0.15294767866584769,0.5001754997118376,0.301851597047252,0.00931788639887289,0.02528036478363382
2.4,10000,-1.2434475264072418,0.14769799152422772,0.3591525001295842,0.3629113241323754,0.010624328506804958,0.020474081733435904
2.41,10000,-1.2632273658156394,0.14821854870632184,0.41103649984849616,0.3990437236996752,0.009355861742861465,0.037297333537139266
2.42,10000,-1.236360463654995,0.14379201873253541,0.45984649983746934,0.25026673551852613,0.009970941120703432,0.022975345763934354
2.43,10000,-1.1823905752778052,0.14158731200853583,0.318557499852404,0.29818253907599807,0.009584242329586264,0.01762639020303327
2.44,10000,-1.168789684933424,0.13499260168918564,0.2856684997311793,0.3132299242653722,0.008543644993412387,0.0213308556302195
2.45,10000,-1.1983794144034385,0.14525938875876315,0.28244149975981564,0.41211398449878667,0.010539000131000169,0.025912164984259346
2.46,10000,-1.1653902251780033,0.14335397383515652,0.3227224997524172,0.3099066316070391,0.008597526766730378,0.017801997917772663
2.47,10000,-1.1708744149446488,0.14521236509963864,0.4023414997504093,0.25346733495766083,0.010647526705354524,0.01760292002626026
2.48,10000,-1.1400753699600696,0.14380434136911965,0.2839369997886941,0.30219316662643625,0.01072064773479721,0.018125399089332764
2.49,10000,-1.11450290492177,0.12609416186765052,0.24599049994908273,0.2724977455861197,0.009178818299506755,0.014198577277971561
2.5,10000,-1.1404330500304698,0.13214046706240948,0.3891049998058006,0.21073783231054155,0.009080319230380109,0.015348533334242442
2.51,10000,-1.1116601245343685,0.1308426976810465,0.2298124997874722,0.3196585868087663,0.008346002241061015,0.017306953518593682
2.52,10000,-1.1016955701231956,0.11642450886447589,0.30375699974456805,0.23288141803010826,0.007419008784089286,0.015573727289925728
2.53,10000,-1.0910988745987416,0.12176419423390664,0.21998749994710087,0.30307915999169976,0.008550995799961592,0.01955202686086759
2.54,10000,-1.0821329643547535,0.12391046644800018,0.14439649997679516,0.32385846144996794,0.009381305798062607,0.021334727189374753
2.55,10000,-1.0877365497350693,0.12491631355238118,0.25735499998945743,0.2577432908582136,0.009431663805005219,0.015858682307112768
2.56,10000,-1.0665685794830322,0.11817359855689884,0.19735799990762026,0.29961025480161435,0.008145410336020497,0.017962548679144992
2.57,10000,-1.034322414892912,0.10969521088458976,0.15024149962645025,0.25066057517391876,0.006013558283331359,0.01645453279870088
2.58,10000,-1.0412841454505921,0.10919785114219957,0.11051449992880225,0.28806669813895264,0.008373246320413157,0.015146419961721204
2.59,10000,-1.0368324501156807,0.10142700201718166,0.0743450000435114,0.29747758847882466,0.007551456579177156,0.012573681342865704
2.6,10000,-1.0299021647393702,0.12161453914482594,0.19241649983702228,0.24505337770995272,0.00852814840575139,0.012607508095435548
2.61,10000,-1.0188845602869987,0.11098545638626191,0.1218559999095276,0.25996271867112286,0.006386888148992015,0.014229429370496247
2.62,10000,-0.9899510203003883,0.10369899167628215,0.09890199993336574,0.23326922065108563,0.007899698760901868,0.013046031784300029
2.63,10000,-1.0016709498465062,0.11341741459285877,0.08479499983517454,0.2661237546469563,0.008467626412987378,0.016336617826765643
2.64,10000,-1.0062581753849984,0.12046420474954414,0.1369174999278039,0.2836019139035733,0.010206182406667416,0.017079275383197853
2.65,10000,-0.9879371147632598,0.11050297453598576,0.1224114999727346,0.2494528354380697,0.008754945114855075,0.016529590462104376
2.66,10000,-0.9848295047163963,0.11422033920419022,0.1324504999961704,0.24203250312894695,0.00890154880948651,0.017203249115909147
2.67,10000,-0.9743814400672912,0.1130739868242961,0.13464399977708236,0.19486262642948593,0.007576663384505599,0.012376568158480459
2.68,10000,-0.9763890847921372,0.10618043106169017,0.10090849989140406,0.23981194070870193,0.008316103104303842,0.014321143012547439
2.69,10000,-0.9568932998478412,0.10197094038831428,0.06412999997921288,0.23333586946581283,0.00689150474210937,0.013440957407156381
2.7,10000,-0.9625382602572441,0.1094617862545188,0.10862599990814924,0.24511640517287672,0.0071004518828846185,0.013772689715787906
2.71,10000,-0.9398550754368306,0.10715911775529793,0.06080749997934327,0.20307307898418758,0.007525068003614409,0.015621612324700027
2.72,10000,-0.93758373016119,0.10804499870736703,0.08687299978528172,0.22474215603912281,0.007370069933014274,0.012722448150120566
2.73,10000,-0.9448775996506215,0.09897096341077603,0.017859999985434114,0.2435433130342787,0.007356387630616334,0.014496507791456852
2.74,10000,-0.9399712449669838,0.10831211833579005,0.10882449984345585,0.23068630319165795,0.007837483497497768,0.016415122275145976
2.75,10000,-0.9221950599193574,0.10254764992810476,0.06010599991464988,0.203126336593344,0.006875463209845292,0.011344065870021324
2.76,10000,-0.9238530448973179,0.10371406353110295,0.060004499923437836,0.2231986276550404,0.007402423822610021,0.016436876581004088
2.77,10000,-0.9167628294229507,0.10383027277409171,0.050982999971043316,0.22929525423237632,0.0073474617006296025,0.014691073287812701
2.78,10000,-0.9166853750646115,0.10074019806744153,0.08453749989252538,0.21698451213125583,0.007629978569188844,0.01407386135596552
2.79,10000,-0.9137667096436024,0.09802191021864544,0.1007709998539649,0.185112331940875,0.006936559288973307,0.011692086189562224
2.8,10000,-0.9003221802711486,0.10042651714489888,0.04931799988914281,0.20111218207042988,0.0075032396127774695,0.014380812982944661
2.81,10000,-0.9006888448536396,0.10382249163410275,0.03328449989976361,0.2105038109850727,0.007429780829483118,0.01157644399865243
2.82,10000,-0.895259414845705,0.10197457124142174,0.05794149994030595,0.21097383717146762,0.006529362874586808,0.012686337891667739
2.83,10000,-0.8882797250211238,0.09956875956439326,0.06337249985840171,0.2088310287705853,0.007097031636351046,0.010476257019566183
2.84,10000,-0.8768589649617672,0.10055297161869006,0.033296499964874236,0.19736458777048813,0.006136222001101523,0.01178636792278608
2.85,10000,-0.8768607096910477,0.09961303104634497,0.07797099994737655,0.18733137234648675,0.0064085448612398715,0.013367453084671462
2.86,10000,-0.8681629898965358,0.09847556899552003,-0.007001000073831529,0.18710649622241168,0.0066940875926874786,0.010786962798477562
2.87,10000,-0.8594004050672054,0.0952990763014034,0.0861404999221675,0.15985692579785887,0.006152549173102134,0.009437723919524769
2.88,10000,-0.8526056947708129,0.0993782814012245,0.041969499949458984,0.1695107327553977,0.007467323680004665,0.012413475425414187
2.89,10000,-0.8545771905362606,0.09280149793158761,0.057118999917525795,0.16852594686370492,0.006321352415158363,0.011265049849078296
2.9,10000,-0.8514912054687739,0.10086634896538334,0.05082049996033311,0.18515240788139745,0.006309122276691957,0.010483571744141773
2.91,10000,-0.8461008551776409,0.1016664973453744,0.057685499884560704,0.18781187540773,0.007804281167585554,0.0134866268297156
2.92,10000,-0.8437779294490815,0.0986759292057085,0.05409299989184364,0.20324169645154777,0.007767382711362934,0.012583863542928096
2.93,10000,-0.8347776197135448,0.09804626205006758,0.03276199999619275,0.17447729446332227,0.0066109783281546345,0.012250297811126807
2.94,10000,-0.8312507201701402,0.09858433757395409,0.026271999983210118,0.18320072854088215,0.0068497098227959284,0.012236349773844383
2.95,10000,-0.8195993903160095,0.09862745422085221,0.05183899994492531,0.17262812051304532,0.007950169944425656,0.011802350754443811
2.96,10000,-0.8326286349654197,0.0935686003798461,0.05296349989026785,0.19046819969496392,0.007329699178684719,0.012917147839069673
2.97,10000,-0.8267821551144123,0.09569821351724428,0.06661549995755776,0.17427309760996176,0.006861235258978252,0.011100161623860917
2.98,10000,-0.8173440149694681,0.09595426802246643,0.04880149991456419,0.17218152057290007,0.0062300789055201875,0.010963407391819863
2.99,10000,-0.8126728252023458,0.09774767839352043,0.018182499898318202,0.17268389943432855,0.006567718533381493,0.012185618653218046
3.0,10000,-0.8112932453840971,0.09215150981027366,0.061024499992653726,0.1605094478216179,0.00599975005729451,0.011954730839606699
3.01,10000,-0.8037429600507021,0.09190813357912607,0.06599599981168285,0.17923961029051563,0.005636013070763027,0.011539747734688749
3.02,10000,-0.8001262098312378,0.09710999398734448,0.03662099998965859,0.15981097350163012,0.007406668278852051,0.009940097180603612
3.03,10000,-0.8015129048168659,0.09652245367581226,0.005990499985031783,0.1698561783603358,0.007467933162645391,0.01221557644498068
3.04,10000,-0.7903509800583124,0.09320412398682339,0.04849799993205815,0.1468544991734921,0.006201314582812825,0.01044776870112138
3.05,10000,-0.7894257998615504,0.09365466453378966,0.038180000053253026,0.16995425129690636,0.006602054745172658,0.00869751231213784
3.06,10000,-0.7766436397016049,0.09529622367636446,0.015763999945670366,0.15112591179523976,0.006595031525607176,0.00889709407914729
3.07,10000,-0.7754884653419256,0.09205884860581676,0.017046499997656794,0.15821561007797616,0.006016443434134012,0.010647598800054883
3.08,10000,-0.780389789634943,0.09347528893576469,0.047478999909292906,0.1671326106425026,0.005708720682344943,0.009533117588949317
3.09,10000,-0.7737223702907562,0.0935034816293433,0.014236999978590757,0.15900431678044,0.006530896363493278,0.011551208029888176
3.1,10000,-0.7700725304156542,0.09322554244683756,0.05135299991946667,0.1479679503291128,0.006625819133327622,0.00932085851240384
3.11,10000,-0.7613801653891802,0.09199591144709392,0.03141649987595156,0.1596962145491143,0.006625919739662927,0.010339138115121818
3.12,10000,-0.7599807101219892,0.09714799302101448,0.038570999871660024,0.14966682288316027,0.006932529705701936,0.010973282178482301
