Spin Correlations values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d6,mean_d7,mean_d8,mean_d9,mean_d10,mean_d11,mean_d12,mean_d13,mean_d14,mean_d15,mean_d16,mean_d17,mean_d18,mean_d19,mean_d20,mean_d21,mean_d22,mean_d23,mean_d24,mean_d25,mean_d26,mean_d27,mean_d28,mean_d29,mean_d30,mean_d31,mean_d32,mean_d33,mean_d34,mean_d35,mean_d36,mean_d37,mean_d38,mean_d39,mean_d40,mean_d41,mean_d42,mean_d43,mean_d44,mean_d45,mean_d46,mean_d47,mean_d48,mean_d49,std_d1,std_d2,std_d3,std_d4,std_d5,std_d6,std_d7,std_d8,std_d9,std_d10,std_d11,std_d12,std_d13,std_d14,std_d15,std_d16,std_d17,std_d18,std_d19,std_d20,std_d21,std_d22,std_d23,std_d24,std_d25,std_d26,std_d27,std_d28,std_d29,std_d30,std_d31,std_d32,std_d33,std_d34,std_d35,std_d36,std_d37,std_d38,std_d39,std_d40,std_d41,std_d42,std_d43,std_d44,std_d45,std_d46,std_d47,std_d48,std_d49
1.69,500.0,0.0014216617422421222,0.0003244617414111417,4.726174193297084e-05,1.326174135419933e-05,1.1661742149726706e-05,1.2061742288778987e-05,-3.382580832749227e-07,1.0861741865483055e-05,1.7261741049424017e-05,-3.313825811710558e-05,-5.753825815213531e-05,-1.633825824728774e-05,-1.9138257554004666e-05,-5.538258393471551e-06,-2.2738257897799485e-05,-4.5138258535416756e-05,-5.138258130045869e-06,8.461741506607724e-06,-1.2338258445652172e-05,-1.553825823657462e-05,-2.1938258061027228e-05,-7.538258687873167e-06,-1.9938258366437366e-05,-5.193825787728201e-05,-6.87382583789713e-05,-3.553825746871553e-05,1.8461741421106125e-05,1.9661740775745785e-05,-5.5382579703291415e-06,-2.073825791831041e-05,-1.9538258479769867e-05,1.446174228271957e-05,-4.353825814337142e-05,-3.153825828439949e-05,-3.7938258429676355e-05,-3.073825733849844e-05,2.4617415647298913e-06,-8.3382578511646e-06,-3.39382575102718e-05,4.046174220366083e-05,2.286174192568069e-05,1.2461742471032267e-05,-5.538258847082034e-06,-3.938257829076974e-06,1.0861741700182393e-05,4.461742129933555e-06,-2.2338257876754142e-05,-7.138258665236208e-06,0.0,0.0011362798280451292,0.0006918476843457872,0.0004796499988413052,0.00042901604979752586,0.0004165277079131137,0.0004106112732207677,0.0004361462843553029,0.00044114451817216363,0.0004136631780660628,0.0004207644487577254,0.0004285428796147359,0.00046636428823909533,0.00043378211344762896,0.0004289218318597689,0.0004172395137415318,0.0003989479440975259,0.00041632483640917763,0.0004337824678448116,0.0004207301972293899,0.00041541222712589707,0.0004320502669217439,0.0004501961678148052,0.00040492891174369593,0.00042303664644380886,0.00040298943308824964,0.0004213812393154014,0.00043329491229962287,0.00042930609572985515,0.0004174849125547214,0.0004234156209331038,0.00044657109214069285,0.0004366560704206824,0.00043620141809822536,0.00042178285284726806,0.0003943676352654354,0.00043275902069055133,0.00040866023686096897,0.0004228402853727906,0.00042137161366361474,0.0004680813919998328,0.00041154999747864725,0.00044520338886346825,0.0004420411994962646,0.00043208294128508083,0.0004511511807986988,0.00041572666369192314,0.00043133039590594833,0.00044380385015975845,0.0
1.7,500.0,0.0013524412432293503,0.00024764123990803457,3.004123873529352e-05,9.641239748816589e-06,-1.5558760356498168e-05,-3.5587602915256866e-06,-5.558760489066117e-06,-8.358761128192782e-06,-1.675876072272331e-05,-3.595876078497895e-05,-2.835876076005661e-05,-6.355876033148888e-05,8.041239371323173e-06,-2.2758761075010625e-05,3.241239346380098e-06,-2.955876122587142e-05,-5.158761516213417e-06,-1.075876095296735e-05,3.284123920366255e-05,-9.958761259895255e-06,-3.3558762125949216e-05,-2.3558760606874786e-05,-2.7958761167155898e-05,-6.435876072464453e-05,-2.7587602698986303e-06,-1.0758760442968196e-05,2.5641239899186986e-05,-9.558761404377946e-06,1.3641239180969933e-05,-2.275876114276798e-05,-2.0758761200340814e-05,-9.95876107026561e-06,6.8412387695389046e-06,-3.958762258207571e-06,2.1641238922711637e-05,-2.5558760865578734e-05,-3.5587605696036915e-06,-2.1558761357482582e-05,-2.3558761354024683e-05,-2.4358761761504867e-05,-3.275876060729388e-05,3.2412396692507173e-06,2.441238953906577e-06,4.0841238960865666e-05,-6.358760679859188e-06,-6.758760565162447e-06,3.084123866756272e-05,7.724123971911468e-05,0.0,0.0011739284795519837,0.0006425857236018361,0.00045706416359244094,0.00043927106738966484,0.0004284522447282913,0.00044366666833345976,0.00042684894476615454,0.00042603627411341916,0.0004384521102790196,0.0004530835092703538,0.0004384271817181972,0.00042563632509129515,0.00043162170518661064,0.0004332834315821723,0.00045258724282381814,0.00045657838194120015,0.0004511848869910174,0.00045540564727347693,0.0004370049410925551,0.00044218544497013056,0.00043003372913038993,0.0004307773809561114,0.00042277744616811287,0.00044313791800292733,0.0004100576081431019,0.00042291491426722056,0.0004767078440072126,0.00044164225011421597,0.0004340142763595595,0.0004136141307995769,0.0004686230412084278,0.00045942086320144494,0.000451844918258923,0.0004725737224742594,0.0004281821642586084,0.0004378310491902939,0.0004350243325860548,0.00043819631288568965,0.00044988467670168026,0.00043030812990311513,0.0004299567300270584,0.00044105330296076044,0.00041105691701182615,0.0004392896092783726,0.00045183542354373067,0.0004351767257136146,0.0004343638789889855,0.0004984673334177734,0.0
1.71,500.0,0.001395895210618619,0.0002354952112918909,3.669521142296617e-05,1.189521099331614e-05,-3.53047885766955e-05,-1.3047890527104754e-06,-1.410478868183418e-05,-3.530478838888484e-05,-4.6104788733373425e-05,-1.3047883142007777e-06,-1.370478844455647e-05,1.469521122930928e-05,-2.4104788759586882e-05,-3.370478944066235e-05,-1.0104789156912374e-05,2.952118250050262e-07,-1.690478763612191e-05,-9.047877497323498e-07,-1.690478904652082e-05,6.695211266105616e-06,-2.330478846056394e-05,-1.490478818777774e-05,-2.490478889217229e-05,-4.104788777794965e-06,-2.25047881701812e-05,-4.450478842136363e-05,-6.970478834500682e-05,-5.490478879210059e-05,-4.490478796606112e-05,-2.9304787679620858e-05,-4.450478923899936e-05,-2.6504789129830897e-05,5.095212213745981e-06,-1.3304789445555798e-05,-2.2104789032482587e-05,-2.130478996173224e-05,2.952106315206038e-07,-3.130478855155161e-05,-2.4104789159309804e-05,-4.90478912593062e-06,-2.9047890529909635e-06,3.095211187428504e-06,-3.0504788607458975e-05,-1.890478982068089e-05,-4.904789329657433e-06,-4.904788376961733e-06,-2.090478915829408e-05,-4.930478843039054e-05,0.0,0.0010616801466011886,0.0005727187592467478,0.0004909882525721131,0.0004488484232177606,0.0004576084820332556,0.00044989355759062453,0.00047023661175593705,0.00045827037449527354,0.0004449793420420977,0.0004705502634624418,0.00043924298333016687,0.0004443319370369943,0.000443230271339563,0.00046365690426815125,0.0004481225834742721,0.00044822375622412464,0.00045230795890245016,0.00048004102884753765,0.0004921839732865908,0.0004896209295846231,0.0004471046716116868,0.0004305113373855254,0.0004507790101024166,0.00045927778754420825,0.00046406058945266476,0.00045813626912157436,0.0004169575737993825,0.0004866053728257272,0.0004757514019758028,0.00046310607164011053,0.00044065000358971013,0.00045239802623417495,0.000443326296376816,0.00043686729938700056,0.0004339871826671639,0.0004616462312662462,0.0004582801480804653,0.0004529963262752522,0.0004606142363671557,0.00046541294266538174,0.0004619320181993061,0.0004799386200869869,0.0004596714100269162,0.00046884278080266744,0.0004472285061924383,0.00046223219428774017,0.00044206800108393,0.0004560088483112709,0.0
1.72,500.0,0.001732060545575905,0.0003604605446807909,8.406054534634677e-05,8.46054620092218e-06,-2.339455390938383e-06,-2.793945425446509e-05,-1.4739454245979999e-05,-5.539453672326999e-06,2.460545948451909e-06,-1.913945444334786e-05,-3.3945418320158184e-07,-1.939453952218173e-06,3.2860546177744254e-05,1.9660545667647966e-05,1.046054620724135e-05,8.460545926936902e-06,7.260545544568231e-06,-2.4339454534356265e-05,6.054670277322316e-08,-6.339453552072882e-06,2.046054639936301e-05,6.460545824666042e-06,1.6060545968912267e-05,-2.553945337240293e-05,-2.3394537129455272e-06,2.726054606089079e-05,2.446054601432479e-05,-3.1394545248986104e-06,1.3660546761432357e-05,-1.7139453450024433e-05,-5.033945361378756e-05,-4.7939454449533516e-05,-6.73945427686462e-06,-5.139453873677979e-06,1.4860545433950989e-05,-6.739454448052129e-06,-7.394546244086086e-07,-1.7539453524047845e-05,-7.1394544311260685e-06,-2.5139453250428544e-05,-3.233945450529063e-05,-1.1139454935573667e-05,1.5660546122035157e-05,1.0060546114118552e-05,2.8460546493761284e-05,-4.739454355103589e-06,-1.1539453540990507e-05,-2.633945315985997e-05,0.0,0.0014412278923254568,0.0008278276162491017,0.0005680666130416625,0.0004922447107481305,0.0005085254957526721,0.0004693930060763925,0.00047435402344794765,0.00047254977207877575,0.0005023599513001117,0.0004863970302815524,0.00046107179935289954,0.000491721606150005,0.00045169935060017017,0.0004637457691623674,0.0004693946481571032,0.00047785977631323854,0.0005034255173442326,0.00046611886422940973,0.0005007847504822167,0.0004917815933964829,0.0004893796439545977,0.0004886823193118346,0.0005069653550423889,0.0004615154618056421,0.00048530394611817824,0.00046783354719582816,0.000506149113041124,0.00047447240178587256,0.00048666629835769306,0.0004813799525189589,0.0004846709599454053,0.0004721330106038806,0.0004969827642853675,0.0004961102672382872,0.00045119378533606193,0.0004580945517260161,0.0004751316864990404,0.0004905952290269867,0.0004785371772712775,0.0004934036475193208,0.0004897030801206927,0.0004803052758014362,0.0004671374527093188,0.0004963965027477876,0.0004801389300290938,0.0005070716766832568,0.0004691826113897857,0.0004929392418036648,0.0
1.73,500.0,0.0017390620755945746,0.0003230620781007474,5.30620772981365e-05,6.662076629481817e-06,1.4262076180102667e-05,-7.173792377921017e-05,-3.773792270999365e-05,-4.4137923409607535e-05,-1.773792401741048e-05,-1.613792395960445e-05,-8.13792318558626e-06,-6.5379236164062605e-06,-4.9379237186712995e-06,-2.1337923512874113e-05,-2.2537923784057057e-05,3.586207633338745e-05,-8.137924131006003e-06,-4.537922473900835e-06,-2.6937923553759903e-05,-1.7737924181801647e-05,-2.533792455233197e-05,-1.4537923680109089e-05,4.666207708305592e-05,1.2662076881724716e-05,6.262077556357326e-06,2.146207670421063e-05,2.7062077275104456e-05,1.4262075623719284e-05,-3.8137922984333274e-05,1.8620766657022613e-06,-3.213792274209482e-05,-2.373792402909203e-05,8.662075040092532e-06,-1.4137923292764753e-05,6.262076767143298e-06,-1.533792246732446e-05,-2.2137923989475893e-05,-8.537923962876447e-06,1.3862077322983168e-05,5.06207621356225e-06,-2.537924038051642e-06,-1.73379242169176e-05,-6.853792306719698e-05,-3.61379227940688e-05,3.8620774446371794e-06,-3.4137922878244354e-05,7.862076185574551e-06,-7.813792245838159e-05,0.0,0.0011582619896949244,0.0007035298811370513,0.0005610038220152847,0.0005195646213857691,0.0004886932645557323,0.00047542186014965903,0.000484169181697344,0.00047465661812857063,0.000495573810887499,0.0005090468876323378,0.0005102893493959614,0.0005066707929123735,0.0004839354849669608,0.0005280443225839379,0.0005103822608367506,0.0005157779966687618,0.0005046224621631931,0.0005121059661773664,0.0004986812642834544,0.0004907289523155329,0.0005060776243077322,0.00048347426676883875,0.0005015663055075811,0.0004864900830631836,0.0005038903940763937,0.0004999429611427435,0.0005002135520472363,0.0004993092884587451,0.0004994456484870953,0.0005068036263015691,0.0004873097063554964,0.0004801967002563951,0.0004926959542408054,0.0004735781470267203,0.00047872289567894025,0.0004926564677564288,0.000491480942112885,0.000512541223376066,0.0004959705859382987,0.0005193906452929139,0.0005131456783379492,0.0004978557726379026,0.0005085086246222945,0.0005247476485231856,0.0004955639285806749,0.0004907735998365735,0.0005110175313941472,0.0005092655952728427,0.0
1.74,500.0,0.0020465312476196686,0.0004405312470748868,0.00010613124822973319,4.0131246101005046e-05,-4.6687534448253135e-06,3.133124646021557e-05,-1.826875366123204e-05,-1.9468752778745823e-05,-1.7468752738547976e-05,3.17312466841031e-05,-3.4687527963797037e-06,-1.1868752844520713e-05,-1.1068752576193219e-05,1.5331247444919426e-05,-3.1868754043443916e-05,-9.46875315255724e-06,3.731246947104694e-06,-1.826875272834272e-05,-1.9468754323497705e-05,-4.786875425406834e-05,-7.02687528942576e-05,-1.1868753574617585e-05,-4.226875311724143e-05,-7.468752621914377e-06,-3.2668754325186454e-05,-3.786875225048547e-05,-3.7468753167861026e-05,-3.868753211488496e-06,-6.687531190436858e-07,2.5312465227216306e-06,4.531246848905823e-06,-3.868753766937516e-06,1.7312478937583363e-06,-3.5068753451014345e-05,-6.226875321592829e-05,-2.9068752774264795e-05,-2.786875233300634e-05,-7.46875249594936e-06,-4.506875349193251e-05,-2.986875386227439e-05,2.773124608938815e-05,-1.0268753043419565e-05,-5.0687527591435356e-06,-1.8687522965841196e-06,3.331246962034129e-06,2.131246109684071e-06,2.493124655234169e-05,9.331245915266352e-06,0.0,0.0014891655141306636,0.0008853058430788185,0.0006546946583864224,0.0005471587020418054,0.0005090480970370568,0.0005485480985313522,0.0005529359656795575,0.0005356714101979786,0.0005248642181395365,0.0005043830338015002,0.0005238181102259589,0.0005456540580373559,0.0005207990658667372,0.0005337725506981925,0.0005546406169846288,0.0005495991440399322,0.0005302736625225553,0.0005347989189032788,0.0005272859677646387,0.0005121711723974384,0.0005080749564841345,0.0005482791154829748,0.0005016020557456715,0.0005221800156770165,0.0005431512304343627,0.0005399168181997987,0.0004929566058562174,0.0005254144044793511,0.0005165495225089265,0.0005155582858196238,0.0005472574241868959,0.0005517079543144711,0.0005158722450940962,0.0005350087531513975,0.000482303236094111,0.0004951631059145298,0.000532104583580878,0.0005163417848573081,0.0004869235991668397,0.0005009394994627499,0.0005070904496601567,0.0004924435332794098,0.0005103998442269953,0.00053356072878092,0.000520079918596936,0.0005279364176535187,0.0005180661195107434,0.0005499051893680382,0.0
1.75,500.0,0.0018917478262906115,0.0003657478271229593,3.1347825784401095e-05,7.34782573679027e-06,-6.52173371943121e-07,-3.4252173050845155e-05,2.854782578833692e-05,1.3478273744524926e-06,-2.9052173262016366e-05,-3.505217217666967e-05,-4.985217491187299e-05,-6.425217333460509e-05,-4.0652172852635007e-05,-3.385217289837783e-05,-2.18521723852767e-05,-5.385217284310784e-05,-1.305217212302523e-05,2.0147825678325403e-05,-1.5452173493713418e-05,-2.5052173494966467e-05,-2.425217328825724e-05,-5.545217260626245e-05,-3.5852173934749485e-05,-3.852172715646418e-06,-1.5852173061148277e-05,-4.7452173431160816e-05,-3.985217283851128e-05,-1.4652172753358173e-05,-8.652173196903589e-06,-6.652172918645505e-06,-1.4252172913124638e-05,-6.65217199775725e-06,1.494782714394205e-05,-8.652172111851541e-06,-4.585217197273295e-05,-3.545217336775508e-05,1.814782653673319e-05,-1.585217389838789e-05,-3.825217268538594e-05,-8.65217300457033e-06,1.7747826268028178e-05,-1.45217173146861e-06,-1.9852172994003324e-05,-2.505217289308348e-05,-5.54521724475805e-05,-1.785217397112504e-05,-3.945217390269562e-05,-5.905217312763611e-05,0.0,0.0012924434569382877,0.0007019261954441912,0.000560875334653321,0.0005416903560506457,0.0005331141783390831,0.0005402237999279126,0.0005602864538831009,0.000565323674446854,0.0005413264983772076,0.0005131600983032293,0.0005305531650212054,0.0005213540426025837,0.0005127972226266667,0.0005182843623444568,0.0005582815889161637,0.0005347891857358589,0.0005373154843318772,0.0005637506292762379,0.0005335274751331259,0.0005425654710188635,0.0005604381140984645,0.0005352929736569005,0.0005430782038596742,0.0005512763595237809,0.0005422370807795763,0.0005029655069280322,0.0005377298639432703,0.0005278308292469755,0.0005484901125038979,0.0005439705313495324,0.0005304944775096762,0.000532329880395423,0.0005229047341046683,0.0005211746465857541,0.0005184048554355939,0.0005509757852555521,0.0005566554230850867,0.0005371544422591993,0.000537929886731088,0.0005167422685915615,0.0005436138744582391,0.0005202153599120238,0.000522541889342836,0.0005271553321781376,0.0005033624116911967,0.0005255398482272702,0.0005110110418598426,0.0005374941049375997,0.0
1.76,500.0,0.002084488077979131,0.0004964880768438391,0.0001328880742712002,4.2888075923858793e-05,3.688076259070527e-06,-1.3111924966324295e-05,-1.5111924783063558e-05,-2.0711924657259572e-05,-1.9511924668499603e-05,-9.111924371634217e-06,-1.0711924248703041e-05,-3.311192403725727e-05,-3.9111924614239514e-05,-4.711924026928216e-06,1.4088074659159844e-05,-1.6711923344953305e-05,-3.951192545559934e-05,-5.3911924865840176e-05,-1.511192433468267e-05,-2.271192369221353e-05,-4.831192398470563e-05,-2.1111923693752032e-05,1.0088075840435807e-05,-1.9511924219031584e-05,-3.191192392730713e-05,-3.911192409360354e-05,-4.031192459094868e-05,-2.511192480756108e-05,4.488074591538549e-06,-1.391192322171264e-05,-2.151192345111852e-05,1.1688074969445239e-05,-1.7111923563788878e-05,1.3288075684815937e-05,2.408807536903623e-05,-5.511924710212668e-06,4.880751259364047e-07,-1.2711924528503004e-05,-3.911924095746144e-06,-9.911923740748563e-06,-2.5911924857407343e-05,-4.43119233280207e-05,-7.831192430762712e-05,-4.4711923564161535e-05,1.4888075527753841e-05,-5.591192390445698e-05,-7.911924147720129e-06,-1.9119247254408833e-06,0.0,0.0015187612112490408,0.0009367241717415027,0.0007140025603288832,0.000630208911975571,0.0005592307225485571,0.0005657834836021258,0.000549358839583098,0.0005369497739294979,0.0005553657802317167,0.0005370937355164957,0.0005283326813938878,0.0005403188417975219,0.0005573979609985765,0.0005804442633319777,0.0005575420027599797,0.000552264978336651,0.0005659913671588389,0.0005493851790807571,0.0005549904353554259,0.000569161419779825,0.0005222256329861718,0.0005758004195592029,0.0005612159528653864,0.0005548380180108043,0.000547797772940511,0.0005399733220558927,0.0005176903158516055,0.0005365725723610701,0.0005758975551502176,0.0005555406511044681,0.0005611092564949086,0.0005795358263561832,0.0005750774271208885,0.0005752050989215256,0.0005508111888616115,0.0004979880060276671,0.0005382314210750672,0.0005497910195924345,0.000543971260569893,0.0005624593017400475,0.0005497986222905086,0.0005399778020042114,0.0005307806966716075,0.0005571277393340364,0.0005454607560707419,0.000555002253839357,0.000530108669773716,0.0005747254179355677,0.0
1.77,500.0,0.0022051034263283783,0.00043830342973683403,0.00012950342912037982,-6.096569512287431e-06,8.30343012689383e-06,8.703429963361486e-06,3.903428938809128e-06,-1.0496570642342106e-05,-1.0496570874238387e-05,-2.56965710646746e-05,-9.296570098360491e-06,-3.009656989161158e-05,3.903429340855524e-06,-1.69657036402171e-06,-1.6496570435769796e-05,-2.6896570632995776e-05,4.703429654355773e-06,-4.3296570109809805e-05,4.110342982625781e-05,7.903428993309093e-06,-4.449656938191282e-05,4.703430805371056e-06,-1.0496570120746895e-05,-2.3696571060124682e-05,-4.096571497356649e-06,-1.4896570196494707e-05,1.5903429230750278e-05,2.8703428461994917e-05,4.110342895953423e-05,-9.656941665525665e-08,1.7903428958764066e-05,1.8703428532717226e-05,3.190342922420797e-05,-2.3696570538302097e-05,-8.4965706467095e-06,-3.209657000648747e-05,-4.8096570772283795e-05,2.1503429889790483e-05,-3.289657103030308e-05,-3.8896569592250077e-05,-8.096570154116023e-06,-3.089657181953953e-05,-2.4496570433736763e-05,-8.965692432454375e-07,-3.889657037398564e-05,-2.7296570231808205e-05,-8.049657013551226e-05,9.103429807510111e-06,0.0,0.001436168777441823,0.0007660826079710954,0.000618656240896056,0.0005838698136912746,0.0005384548978665649,0.0005570987583389096,0.0005996490988624116,0.0005851983237344343,0.0005776773824075538,0.0005885084443591806,0.0005750124749003654,0.0005549345039378932,0.0005554022688022878,0.0006017022897811888,0.000580527662040673,0.0005981937474950586,0.0005764729665320997,0.0005943601664208162,0.0005593592709442988,0.0005807167548616056,0.000609838871106541,0.0006276244402406934,0.0005751461197515584,0.0005363807100621258,0.000551664067316054,0.0006144830673637048,0.0005777882713868164,0.0005892765435940064,0.0005935599696802811,0.0006017183767107395,0.0005804127547573423,0.0005769261932887552,0.0005906855158320427,0.0005826365121327946,0.0005521846434268125,0.0005451877583963297,0.0005320307898329472,0.0005462543702667701,0.0005541175736904664,0.0005410256461007103,0.0005903775821806792,0.0005176778434599211,0.000565267026814179,0.0006042679342214781,0.0005375378723825679,0.0005579760669636065,0.0005595389404125004,0.0006005065796651565,0.0
1.78,500.0,0.0023522015474766,0.00046820154558410465,0.00011140154701287486,3.300154666971622e-05,-1.7984542708333607e-06,-1.4198453988480964e-05,-7.53984539481074e-05,-2.7398452980833098e-05,-2.1798453124826977e-05,-4.598454168721844e-06,-1.7984542580755658e-06,-1.3798453974736447e-05,-8.198453926549831e-06,2.940154706329423e-05,2.2201546670405747e-05,-2.5798452511303083e-05,-4.3798452268699606e-05,-1.2198454302556172e-05,-3.13984535262577e-05,-3.579845292129846e-05,-1.939845358790748e-05,9.001546386318892e-06,1.6601546403762767e-05,2.6015472639713266e-06,-1.8998453840190167e-05,-4.81984545831935e-05,-8.61984529975004e-05,-3.4598454012034094e-05,1.4201546113959296e-05,-7.579845211537518e-05,-4.998453615421283e-06,-2.1398453261603835e-05,-1.2998454106863733e-05,2.380154688439262e-05,-4.198453089706788e-06,-3.979845310851004e-05,-2.379845356542987e-05,-4.8598453301590184e-05,-2.7398453544542178e-05,-1.139845305561238e-05,-1.099845331517102e-05,-8.198453281490715e-06,-4.339845372376416e-05,-4.6198454439540625e-05,-7.39845413732354e-06,-6.99845360852791e-06,-7.398454333092275e-06,-2.139845277249819e-05,0.0,0.0014493176986422696,0.0008197347907415753,0.0006605353386043777,0.0005884220230856238,0.0006183025222959561,0.0006143689489116127,0.0005918376712543503,0.0005950062151013175,0.0006035152298011474,0.0005891356878818671,0.0006115751659722986,0.0005842961160092176,0.0005845118834424933,0.0005933132598474197,0.0005867388828691678,0.0005657946757827754,0.0006297300799162386,0.0005773727766113312,0.000572834152394535,0.0005718684715495104,0.0005774411300195122,0.0005739160833963146,0.0006082770410876665,0.0005994644288849458,0.0006106396165913383,0.0005871531883716378,0.000596462707063255,0.0005883128650306254,0.0006281781410204766,0.0006044233940210623,0.0005893352362195417,0.0005383407572554127,0.0005790014590197405,0.0006153411431735294,0.0005974173429902925,0.0005799388531007769,0.0005933911636667599,0.0005982650267998343,0.0005812267818927007,0.0005761611595892257,0.0005907623739454951,0.0006151190085802075,0.0005853418082706315,0.00060148446710219,0.0005885803261143675,0.0005986576675182665,0.0006105714606052455,0.0006388146289818345,0.0
1.79,500.0,0.002617177009529769,0.0005983770143493032,0.00010157701304660804,-1.9222986554115805e-05,1.9770150392517394e-06,-2.5222986601470155e-05,5.177014293622051e-06,3.4777014283665866e-05,1.177014506286156e-06,-3.922298597015228e-05,-3.0822985311715455e-05,-4.682298693296616e-05,7.977014028256235e-06,-5.002298618092027e-05,-3.0422984688836862e-05,-1.4822986307788e-05,-2.1622985491376313e-05,-2.2822984663434908e-05,-2.7622986667893202e-05,1.3577012090738804e-05,1.67770138468768e-05,-1.5622985856680315e-05,-2.1222984738489713e-05,9.577014490332658e-06,2.0777013453425753e-05,-1.762298489031977e-05,-2.122298521001298e-05,-7.962298634290831e-05,-3.482298617089086e-05,-1.3622986343104771e-05,-5.1222985407346045e-05,-4.162298549001875e-05,3.770143462134001e-07,1.4777014050196158e-05,-5.4022986252675765e-05,-2.6822986330493847e-05,-3.0022985508164622e-05,-4.042298438914926e-05,-8.802298670212138e-05,-4.442298703522951e-05,-2.0422985213144785e-05,-1.962298642845539e-05,4.377013002113017e-06,-2.2822985733000676e-05,-6.002298609044132e-05,-4.362298679512122e-05,-9.622986996419058e-06,-6.882298542612019e-05,0.0,0.001590896602186162,0.0009287334839331418,0.0007363128366292902,0.0006452593929594479,0.0006675967094147607,0.0006163426417297409,0.0005983116545059305,0.0006171548445949531,0.000614779778157037,0.0006019677755294205,0.0006124867509484824,0.0006231937327843002,0.0006008830717672917,0.0006042885628655901,0.0006257926187142452,0.0006324236800026958,0.0006353925199262962,0.0006070662971123953,0.0006201726117732978,0.0006178384463400541,0.0006449106633019992,0.0005982862470636499,0.0006234566743850268,0.0006434797555120238,0.0006181329115673265,0.0005998710475998718,0.0006002766902331798,0.0005631123380412711,0.0006198589887283401,0.0006247096744662888,0.0006014631141351319,0.0005997775486652491,0.0006211361692175669,0.0006641263510904751,0.0006320694931148322,0.0006131422381362437,0.0006075070995756136,0.000631248335761695,0.000634607216690403,0.0005911377377989735,0.0006262266480510935,0.0006411864980856037,0.0006244553869421091,0.0006287293567760074,0.0005964364041743486,0.0005976496587195347,0.0006092642780699165,0.0006301854757559674,0.0
1.8,500.0,0.0028616781500459183,0.0006988781482227751,0.00020207814853210948,7.847814888893722e-05,3.767814826207783e-05,-1.1121849698863429e-05,-3.112185165817394e-05,1.6478148736723598e-05,-5.5521851781854535e-05,-4.352185179785195e-05,-1.0321851724533815e-05,-1.0321849604249422e-05,-1.5921851109396812e-05,-2.2721851763687795e-05,2.127814973818687e-05,-3.232185138633881e-05,-1.992185184690243e-05,-3.672185104755954e-05,1.0478148789793807e-05,-4.321851552731459e-06,-3.3521851026332426e-05,1.6878149715214618e-05,-1.0721851588488818e-05,5.678148931313132e-06,5.0878148772856234e-05,3.4878148835559844e-05,4.781498591661659e-07,3.2781478269043873e-06,9.278147495024313e-06,-3.39218516785671e-05,-3.952185020170873e-05,-1.752185011562446e-05,-4.392185132408244e-05,-3.9921850393309196e-05,-1.9521851598305774e-05,-1.03218517847381e-05,1.8478147691439517e-05,-2.0321852546658193e-05,-9.9121851801101e-05,-2.032185074775228e-05,-2.7921852294891637e-05,-2.432185055754843e-05,-1.992184991000556e-05,-2.7921851560019916e-05,-2.512185032423986e-05,-6.512185100018542e-05,-3.6721850789490416e-05,-3.152185045905753e-05,0.0,0.0017667676745886742,0.0010950011090208372,0.0008151542584227072,0.0007171899425144611,0.0006918534418740825,0.000672975207380573,0.0006463348203240509,0.0006345592070826529,0.0006108836826703152,0.0006264985399293535,0.0006513310174031898,0.0006750967177687634,0.0006565854313509169,0.0006392122569251598,0.0006273693540502573,0.0006451522361499001,0.0006541383181046809,0.0006608453645955693,0.0006856576535548913,0.0006555814884230173,0.0006351694272456497,0.0006290735261671109,0.0006446130384572149,0.0006713941441947212,0.0006345557079932652,0.0006620398963244988,0.0006561740413058836,0.0006565325793463573,0.0006485901723820707,0.0006118900827197082,0.0006394689396777553,0.0006447857570970907,0.0006302731320432304,0.0006770872669254348,0.0006323555427223741,0.0006406077326033663,0.0006529379455459137,0.0006418441640406187,0.0006141421330569543,0.0006310298167276317,0.0006328230450753857,0.0006369563124668658,0.0006168359832519687,0.0006159949479526196,0.00061788868550508,0.0006414017036038922,0.0006519196656858535,0.0006099071380333182,0.0
