Spin Correlations values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d6,mean_d7,mean_d8,mean_d9,mean_d10,mean_d11,mean_d12,mean_d13,mean_d14,std_d1,std_d2,std_d3,std_d4,std_d5,std_d6,std_d7,std_d8,std_d9,std_d10,std_d11,std_d12,std_d13,std_d14
1.3,500.0,5.612133227259619e-07,5.612122167804046e-07,-1.7216565103808534e-05,-8.327676057888311e-06,-1.7216564863701934e-05,-1.2772120908266515e-05,-2.610545405514131e-05,-8.327675977852778e-06,-8.327676501721726e-06,5.005657598303515e-06,-3.8832318041386315e-06,-3.883231222062023e-06,-2.6105454091521097e-05,4.624284932271896e-44,0.0002954654010554793,0.00031745149355215873,0.00022153772742251104,0.0002556798363885147,0.0002204452003411749,0.00023815573328388033,0.00016869383549065567,0.0002538704014280157,0.00025473169750738904,0.0003027625988737729,0.0003825858463461023,0.00030198027752532713,0.0001702473168454037,0.0
1.31,500.0,5.1653441854796256e-05,7.208997090856428e-06,-6.124337154687964e-06,-1.945767047618574e-05,-2.3902114344309665e-05,-2.3902114598968182e-05,-2.834655883088999e-05,-3.2791003623060536e-05,-1.0568780855464865e-05,-2.390211439524137e-05,-1.056878163399233e-05,-1.9457670490737655e-05,7.20899717816792e-06,4.624284932271896e-44,0.0005242375300004024,0.00035372683445045845,0.0002915754455400755,0.0002361996023901956,0.0002269678255570006,0.00022725873361227855,0.0001830395036197134,0.00016762000467320965,0.0002783481368282693,0.00021859459799601017,0.00028062882929447234,0.0002675682734252302,0.00033472272033475644,0.0
1.32,500.0,2.5617246401452575e-05,-9.938310422512585e-06,-1.882719861714577e-05,-1.8827199293809826e-05,-1.882719885725237e-05,-3.2160532360649084e-05,-1.882719913373876e-05,-1.8827198406142997e-05,-5.493865259268205e-06,-3.216053332107549e-05,-1.4382754341568216e-05,-4.104942180674698e-05,-9.938309549397673e-06,4.624284932271896e-44,0.00039198918841583277,0.0002938528898238272,0.0002598555386420279,0.00026669377995956875,0.00030102223060617035,0.0002032207738987802,0.00026103826766416525,0.0002609526033164937,0.0003101011408016706,0.00023895880018677215,0.0002799690395762135,0.0001456113859608451,0.0002869002438809536,0.0
1.33,500.0,1.9998548419607687e-05,-2.2236749300645895e-06,-1.1112563779533957e-05,-1.5557008026007678e-05,-2.0001452963697374e-05,-1.1112563146525644e-05,-2.8890341296573752e-05,-1.1112563117421814e-05,-2.000145276724652e-05,-2.223673911430524e-06,-6.668118405286805e-06,2.2207698839338264e-06,-1.555700804783555e-05,4.624284932271896e-44,0.00041415783263430017,0.00033630747834810905,0.00031089509834003343,0.00035446063371483415,0.0002761795842582675,0.00030504742229033315,0.00024122897825554156,0.00031194923271141216,0.00027847233662568933,0.000335784194683246,0.00033748626123235293,0.0004043451124638731,0.00028994694374323777,0.0
1.34,500.0,-5.9002913712902225e-06,-5.900291938814916e-06,-5.900291793295765e-06,-1.0344736512706732e-05,-5.900292455407907e-06,-1.4789180897423648e-05,-3.2566958319875996e-05,-2.8122514226197383e-05,-2.3678070030655363e-05,-1.4558468337781961e-06,-3.256695922209474e-05,-3.701140380326251e-05,-3.701140367229527e-05,4.624284932271896e-44,0.0003385020412194127,0.00032209041603909497,0.00032331408035203487,0.0003065458374037853,0.0003220257639966349,0.00029017504958879975,0.00022330469820153512,0.00024344654971850571,0.00026146244978444283,0.00033286376672088955,0.0002174347405778867,0.00020751211189786172,0.00019931101760108314,0.0
1.35,500.0,2.5049528976524016e-06,-4.193949253567553e-05,1.1393841587050702e-05,-6.383935915437177e-06,-1.5272825034116978e-05,-1.527282484494208e-05,-3.3050603118681466e-05,-1.9717270153705614e-05,-1.9717270612090944e-05,-1.971726927331474e-05,-2.860615921417775e-05,-1.971726943338581e-05,-1.9717269964530715e-05,4.624284932271896e-44,0.0003998655020711292,0.00019860903292412405,0.00040532420628062066,0.0003560336705660844,0.0003017556485151438,0.00031162972197536427,0.0002465490974617965,0.0002968777946806997,0.00029413623305551214,0.0002890077897248924,0.00026218953397408367,0.0002862589639537148,0.00028541689018200963,0.0
1.36,500.0,6.151073460569023e-05,-5.155932183697587e-06,3.7329565711843315e-06,-2.737815538785071e-05,-2.737815493674134e-05,-1.8489265905373033e-05,-9.600377150491113e-06,-3.626704413545667e-05,-3.182259988170699e-05,-1.8489266414690065e-05,1.7066289528884228e-05,-9.600378089089645e-06,8.17740040292847e-06,4.624284932271896e-44,0.0005348136277469589,0.0003570710194713656,0.00041305730086611873,0.0003280834657863278,0.0003213951882500089,0.00032018048615879555,0.00034788808359722845,0.0002638693374882873,0.000277009522993098,0.0003210662222987326,0.00043735758114190487,0.0003687159680347443,0.00046399846702262107,0.0
1.37,500.0,7.838961094148544e-05,-1.4943723473152205e-05,-4.1610389897869026e-05,-2.827705688196147e-05,-1.4943722920179425e-05,-1.6103909301818931e-06,-4.161039086557139e-05,-4.161038976690179e-05,-2.827705632898869e-05,-1.938816770507401e-05,-3.27215014704052e-05,-1.4943723749638594e-05,-3.272150137581775e-05,4.624284932271896e-44,0.0006635348049520196,0.00034736945783465933,0.00028509104795911873,0.00032524301316988463,0.0003476879259516363,0.000416187313599093,0.0002938842576461746,0.0002778355994967267,0.0003378200630452012,0.0003576790722390918,0.00030696606748470835,0.0003904426536720611,0.0002969377226604408,0.0
1.38,500.0,5.816909804798343e-05,-1.738645738714695e-05,-2.1830903270711133e-05,-2.6275347458977194e-05,-3.0719792614945616e-05,-2.6275347328009956e-05,-2.1830902768670057e-05,-3.960868120975647e-05,-1.2942013315296208e-05,-3.5164236512173376e-05,-8.497570618601457e-06,-8.497570131112297e-06,-4.849757077954564e-05,4.624284932271896e-44,0.0007016840200074683,0.0003904912578743363,0.0003698845426005329,0.00040321949904960493,0.00034599598850602696,0.0003523269192855646,0.00037366464504790984,0.0003204244383886381,0.0004032154602504385,0.000354657481396706,0.00044370391629920187,0.0005325937078414768,0.00028978700317962254,0.0
1.39,500.0,7.631585456238099e-05,-3.0350813319273585e-05,-2.1461924869981886e-05,-3.479525748571177e-05,-7.479525846883916e-05,-3.923970254709275e-05,-3.479525778402603e-05,-2.5906368810865388e-05,-2.5906368905452836e-05,-3.6841457595073733e-06,-3.923970259802445e-05,5.204742573369004e-06,7.602978321301635e-07,4.624284932271896e-44,0.0006137886195210777,0.0003756196406414672,0.0003925662201649452,0.00035298948781405836,0.00024591948366253335,0.0003583318479979516,0.00038738110473460647,0.0004171846477997888,0.0003925758977180391,0.00046020653540608053,0.00034833166878318444,0.0004527444471506803,0.0005166591043001688,0.0
