N,n_steps,n_analyze,flip_perc
10,10000,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
1.6,-1.9224804854912863,0.08885351623138267,-0.9781636353563513,0.02742369376806819
1.7000000000000002,-1.8904180718221815,0.10219576166677027,-0.9687457509125726,0.03221513587532604
1.8000000000000003,-1.8558671614436488,0.13048466445888723,0.9538347679249023,0.054374526333966354
1.9000000000000004,-1.7963592617672475,0.14595878802002182,-0.9357391465041703,0.05524182611911326
2.0000000000000004,-1.7474214752856958,0.15854071588474816,-0.9176515280234621,0.06392263450928855
2.1000000000000005,-1.525377072425193,0.28652006683817005,-0.6991278233931026,0.3674554710859199
2.2000000000000006,-1.4988117592648091,0.2628438369933232,-0.772334463681238,0.2177731286746952
2.3000000000000007,-1.3742988626225803,0.23473329786122002,-0.732214441866869,0.14260639526404614
2.400000000000001,-1.2233086655344527,0.256831632971849,0.15080216028516139,0.6303155371929182
2.500000000000001,-1.0770074025491019,0.2671189192826213,0.13176235240336584,0.5049099937046919
2.600000000000001,-1.0200680142809186,0.22989164186664604,-0.15714342889338165,0.46479019751238965
2.700000000000001,-0.9366113222594451,0.23643134202493477,0.1052610520470927,0.4172287899625686
2.800000000000001,-0.8685977202095874,0.23195338940217083,-0.0030646128667536007,0.41333393232267435
2.9000000000000012,-0.8085537113697917,0.20577025264008325,-0.1182276457287319,0.3467977416757796
3.0000000000000013,-0.7563752759084817,0.19826973009162707,0.0964712942211741,0.2740087720251003
3.1000000000000014,-0.6887537517901015,0.17357549583515686,-0.020184036764586584,0.23417850919609406
3.2000000000000015,-0.6887617527717208,0.1907541982644013,0.014554911135291787,0.27338695160500864
3.3000000000000016,-0.654210842864159,0.18476568968831195,0.026757351613701713,0.24012338334664252
3.4000000000000017,-0.6506421298211897,0.1708242494926912,0.04837767548365792,0.24250457762769184
3.5000000000000018,-0.6032966599136644,0.16844491415122745,0.01693138619167587,0.22527533229817118
