E and M values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,E_mean,E_std,M_mean,M_std,E_stdstd,M_stdstd
2.0,10000,-1.7330020003676414,0.08573556858695554,0.9061314992845059,0.04060267426650731,0.00574476229087675,0.003806890785435049
2.1,10000,-1.6563400002598763,0.099320614136025,0.8707815002083779,0.058373082348721336,0.006782654588011858,0.006268950511138265
2.2,10000,-1.5357679994940758,0.12242430392229837,-0.7816325001910329,0.1280753782076869,0.011096657747926775,0.01906563613348103
2.3,10000,-1.3824829993665217,0.1454799803263395,-0.6312575000465848,0.22894688505622093,0.010748368169475934,0.025261520193111196
2.4,10000,-1.224477999573946,0.1373990089301097,0.2400714999018237,0.4538744452947419,0.009228749412174934,0.02453503339109361
2.5,10000,-1.1061399992465972,0.1245257432964938,-0.16315500000184402,0.3140851970500433,0.007869111121597926,0.017689010893038974
2.6,10000,-0.9996779981672764,0.10117319942636312,0.004950499978661537,0.24106965783891998,0.0059523991346160845,0.013593283519925333
2.7,10000,-0.9516069988429546,0.10795030045919116,-0.005116499888338149,0.24775185952524734,0.007509535755945064,0.014863300579276963
2.8,10000,-0.905713998645544,0.1028890179623293,0.06792499995930121,0.19735741497652942,0.00806994062005245,0.015572651074008612
2.9,10000,-0.8466169995725155,0.09442068248714544,-0.001404499972332269,0.17256578394063887,0.007009716612538192,0.010813304325481898
3.0,10000,-0.8120419995933771,0.09771975329128024,-0.021842999999318272,0.1652412729126031,0.006088374996605085,0.010811135742052422
3.1,10000,-0.7706449998438358,0.09272267192846984,0.006113999962154776,0.16819439337272343,0.007329147749922084,0.010113565269915371
3.2,10000,-0.7311680001407862,0.09038858153554033,0.0030270000249147415,0.13575957503988187,0.006134143062306403,0.01044809981680769
3.3,10000,-0.7015140005201101,0.09092572692224962,-0.0064185000265017155,0.12805506757159335,0.006232602456814946,0.009631929275027663
3.4,10000,-0.6722310000896454,0.08828144064844091,-0.02122449996219948,0.1272288215811615,0.005728676292682476,0.008752082866196356
3.5,10000,-0.6506430000245571,0.0875115806218049,0.00419499999191612,0.12734997816189056,0.005904817206077777,0.00837370750666812
3.6,10000,-0.6214019996285438,0.0885291743039684,-0.005455500000808388,0.11847991388537625,0.006155531392820529,0.0066556756531222505
3.7,10000,-0.6027789991855621,0.08779263899124501,0.010808000002149492,0.11484094271066217,0.0057417457161462356,0.008065414842885317
3.8,10000,-0.583370998570323,0.08226862470605063,-0.0036565000063739717,0.10425738577483706,0.005166227031318075,0.006909118246917833
3.9,10000,-0.568362998226285,0.08442695343840104,0.0026054999834857883,0.11067797369493343,0.006147729706841468,0.007974146397487543
4.0,10000,-0.5496499980092049,0.08244766637926856,0.005176499996520579,0.10125974695740578,0.005821600477555342,0.006988277575649721
4.1,10000,-0.5311159978330136,0.0800832987444225,0.0038079999607056377,0.09941128773889667,0.006282243317212431,0.006823936159518933
4.2,10000,-0.5136179976791143,0.08147349349550038,0.006232499964442104,0.09705466723695257,0.005481062849282927,0.007177501288813809
4.3,10000,-0.5027019976735115,0.08108069584545102,-0.001908500016015023,0.09654897785750127,0.005645417073696182,0.006439974282046762
