Spin Correlations values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d6,mean_d7,mean_d8,mean_d9,std_d1,std_d2,std_d3,std_d4,std_d5,std_d6,std_d7,std_d8,std_d9
2.1,500.0,0.02059220165898499,0.006422201605512512,0.0011122016555262847,-0.0012777983525139333,-0.0023977983580029233,-0.0029177983508474553,-0.0037677983589930407,-0.0035077983705175627,0.0,0.03057570907823243,0.018662398055233412,0.012038781180519358,0.010033767829687557,0.009132432787493703,0.009095229832954962,0.009921540206103417,0.010706382596170823,0.0
2.15,500.0,0.03093260187148291,0.011582601816970843,0.0035726018359919466,-0.0016273981590010393,-0.0038273981552670085,-0.004947398138230788,-0.005617398147330398,-0.005277398147870557,0.0,0.04410738903822016,0.0292713752997936,0.018728978408832732,0.013248534710701984,0.011827349072082053,0.012700212877639765,0.014425358822641498,0.017232896928454013,0.0
2.2,500.0,0.036598850910120516,0.012908850924262652,0.003398850938958347,-0.0012711490736197497,-0.0038511490293417694,-0.004401149048401862,-0.004621149039458259,-0.003861149048832022,0.0,0.04292047141507143,0.027193958028202632,0.019049609685803208,0.014496225708109137,0.013588875461897163,0.013230164043250281,0.014918943086274783,0.016862974722336815,0.0
2.25,500.0,0.11650525185594336,0.06678525165156636,0.03719525206516453,0.016405251939790318,0.002015251871813234,-0.007484748041236891,-0.015184748054269438,-0.018004748135016995,0.0,0.1318954383350584,0.09591012091107491,0.06877522073064504,0.047904617440167295,0.03455167587150606,0.028824383193737743,0.03148299495412135,0.03684199471926914,0.0
2.3,500.0,0.10175584892184009,0.052435849206961,0.0249458490235277,0.008385849094037553,-0.003514150908972516,-0.010694150968026953,-0.015354150925825817,-0.01854415091459931,0.0,0.09679523288319732,0.06898471142151587,0.047197063752881935,0.03165301339431792,0.026954850774221224,0.02940096671844224,0.03568314422114687,0.04293942411149323,0.0
2.35,500.0,0.19312770026130602,0.1145077004427585,0.06451770021997799,0.027537700211540214,0.0028377002974593795,-0.015452299739903537,-0.027792299788633245,-0.03423229970989924,0.0,0.12326118660672848,0.09567417586347403,0.0723205260560851,0.053131423681365614,0.04157006210637732,0.04213564452806466,0.05068313000647663,0.060292725205658475,0.0
2.4,500.0,0.22369265070745722,0.13834265101485652,0.08256265084694722,0.042852650879289286,0.013712650861039876,-0.0094473491261233,-0.023797349017498637,-0.03148734913321867,0.0,0.12221663432988791,0.09828645196650346,0.07619551321084798,0.05707901866854173,0.043587610217552926,0.04217912537096878,0.04898345294382134,0.05890777807020453,0.0
2.45,500.0,0.18180519961658864,0.10147519949187335,0.05539519930981507,0.02403519937447738,0.00297519938172627,-0.012424800533426605,-0.020544800525931058,-0.025504800608046933,0.0,0.09982666028544201,0.07872180485818817,0.06115636131798224,0.047104457359548074,0.0387012077602464,0.03711115902817462,0.0425424958531742,0.05068653666159675,0.0
2.5,500.0,0.23454860086459667,0.13546860061230837,0.07081860053971104,0.028248600521455957,-0.001281399432264152,-0.020961399396201594,-0.03477139954555489,-0.042051399277842134,0.0,0.0945075243216378,0.08024698028986361,0.06656922224476029,0.05667053938758055,0.051207030734306345,0.05119914674212412,0.05756351467104871,0.06562600233437224,0.0
2.55,500.0,0.22116405075602233,0.12151405062223784,0.05925405072975307,0.018594050749600136,-0.010235949278139742,-0.027585949360323866,-0.037545949182767505,-0.04377594931407628,0.0,0.07914418464309003,0.0674260565651023,0.057780766689089706,0.050096500084722564,0.04702185525735212,0.04955141214803577,0.058479139039085776,0.06802214568827171,0.0
2.6,500.0,0.21591285037156194,0.1137328502148157,0.05419285030191531,0.017332850366798085,-0.004817149546975997,-0.019977149591515628,-0.03071714963852923,-0.034367149501442325,0.0,0.07981184763651146,0.06939838025069009,0.058423187574022165,0.05191004923130846,0.04877344025657185,0.0504464511750666,0.05620907534976606,0.06520763714663012,0.0
2.65,500.0,0.21458320062607528,0.11477320045093074,0.05361320041277213,0.018103200528465094,-0.004176799536609906,-0.015206799445692013,-0.02255679954491352,-0.027836799474811852,0.0,0.0712999952091513,0.06775203421481149,0.059102443821331514,0.052681332468099994,0.05036329008538067,0.049173035051031676,0.05307277487423214,0.06196901023632796,0.0
2.7,500.0,0.2008258511032909,0.0995858506008517,0.044725850725353664,0.011675850575726218,-0.010644149476589518,-0.023754149437554297,-0.028464149423429192,-0.03038414949872531,0.0,0.06814589398296203,0.06177878946996081,0.053379328541365616,0.04970158845162987,0.046657094067601754,0.0484322800228005,0.05271660129134258,0.06136475222582777,0.0
2.75,500.0,0.19288650058209897,0.09383650011569261,0.04081650022050599,0.0116465002324582,-0.004643499706406146,-0.018773499845356565,-0.027893499636226334,-0.031983499569005217,0.0,0.06385535441765385,0.05801674682550629,0.05262300805762562,0.04779092718949004,0.04669526290981826,0.04815945817840736,0.05452533670270883,0.06404306678670031,0.0
2.8,500.0,0.19353600016608835,0.09480599998863182,0.03845599995529846,0.007985999976273889,-0.009203999974216422,-0.020683999914253945,-0.025104000108545733,-0.027623999852996784,0.0,0.06499694104509408,0.06268483012108586,0.05387598860580327,0.05048579889417029,0.04763514435983514,0.046863090331092774,0.05210163903965135,0.0597922544879103,0.0
2.85,500.0,0.19039014991745354,0.09417015001899563,0.04400015024704044,0.01329015022652864,-0.003649849725275999,-0.015519849733846059,-0.02232984963799565,-0.025989849657933228,0.0,0.06248860865406048,0.05937342654473938,0.05522061444461396,0.05211797078844328,0.04723461214003222,0.04762603025673534,0.051985428553367595,0.06170665823094701,0.0
2.9,500.0,0.17546274992823602,0.07742275009855802,0.029612750283001806,0.003722750268469099,-0.011977249695064529,-0.022297249681429092,-0.02824724987444133,-0.028837249695381616,7.144455165311489e+31,0.05634069979117578,0.057163641711177285,0.05460898919701491,0.04742806427302804,0.04624555272565696,0.048194037970437364,0.053741483471956314,0.061919642915017725,0.0
2.95,500.0,0.16486665009334683,0.07294665026955773,0.02687664999867411,0.0016066500632332464,-0.011753349897357112,-0.01594334986040485,-0.02011334992244956,-0.023173349973061703,0.0,0.05550933948920159,0.05199209385507542,0.04814540197772429,0.04831019803953553,0.04526352652544223,0.04654200998727379,0.050692092626865276,0.05844745031155621,0.0
3.0,500.0,0.16217210015282035,0.07041209993682336,0.026272100044312102,0.003932099909026874,-0.00826790005170973,-0.01462790005139541,-0.017897900153169756,-0.020727900114309014,0.0,0.05566443210170638,0.05268327701318212,0.05083121337894519,0.04765069888075009,0.04634411874211557,0.04431657219549815,0.05017751696780732,0.058186988920770163,0.0
3.05,500.0,0.15067569995485247,0.06314570003779604,0.021575700051474998,0.0008256999723942138,-0.010344299922432111,-0.017534299909257534,-0.02152429996644787,-0.02086429997893356,0.0,0.05510030158186821,0.05280713367678031,0.04924621250826552,0.04770035142491016,0.04460308589541988,0.044549266415596006,0.045928251860715114,0.05554746445074016,0.0
3.1,500.0,0.1481356000918895,0.05964559973085125,0.019875599841718213,-0.0014344002596590145,-0.013414400246401783,-0.02125440017740766,-0.02477440026013981,-0.024184400180787633,0.0,0.05231152019461877,0.05019738529198053,0.047827828033351096,0.045139822804688416,0.04429926621533267,0.04505805792857387,0.04948584369643012,0.05902941163116356,0.0
3.15,500.0,0.13675945007731208,0.052799450077174695,0.01591945008748691,-0.0025905498521751726,-0.010960549852148688,-0.014570549869030365,-0.01763054988618387,-0.01869054984719027,0.0,0.0495452015825166,0.048607728134325456,0.045673819257982244,0.04501056229752808,0.04345234747529947,0.04449279977460449,0.047216939379181824,0.05428771015078419,0.0
3.2,500.0,0.1297575001437217,0.04754750007440642,0.012707500095079012,7.5001465588866445e-06,-0.00946249984574024,-0.01710249987961317,-0.017242499844644044,-0.01992249983799804,0.0,0.0523139888430612,0.05004894575752428,0.048230904886671006,0.04396018287534789,0.04318305052933637,0.044775950538858904,0.046689393148717916,0.05259220694546641,0.0
3.25,500.0,0.13307539963093587,0.049095399795805864,0.010165399886169326,-0.00619460011435658,-0.01202460017841804,-0.014474600096873473,-0.016984600147552993,-0.017814600107518345,0.0,0.05129343826285742,0.045750378093949204,0.04552895299639416,0.04561368028684497,0.04424285698150684,0.04468977904091034,0.044836896321428656,0.05230889424914436,0.0
3.3,500.0,0.12471555004897528,0.0436055501644878,0.009275550100348482,-0.0060844500088969656,-0.013554449949890112,-0.016094449953303412,-0.01956444996119535,-0.02077445005340269,7.144455165311489e+31,0.050045572825052995,0.04862057974068493,0.04611743633827763,0.04491107017944984,0.04315383684756958,0.04403767067980851,0.04691798241571383,0.0533971443498256,0.0
3.35,500.0,0.11256314969947562,0.034513149924841856,0.0036831498615315645,-0.004216850076045375,-0.00924685011162408,-0.01013685006266678,-0.011946850141340256,-0.013266849969470059,7.144455165311489e+31,0.04685675842374944,0.044415132520235684,0.04222854990663872,0.04058197500808865,0.043277838292858736,0.042489466904777964,0.042614044590164483,0.051831681354163626,0.0
3.4,500.0,0.11773839998848737,0.04014840004389407,0.008948400125647895,-0.00200159994460977,-0.009681599975454447,-0.013811599923396426,-0.014851599965400964,-0.01632159992470406,1.540587531678704e-41,0.05065200897109327,0.048493152228294964,0.04638492734369736,0.042756519208201234,0.04100413956634437,0.03911189131356378,0.04360917708851486,0.0515182463401628,0.0
