Spin Correlations values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d6,mean_d7,mean_d8,mean_d9,mean_d10,mean_d11,mean_d12,mean_d13,mean_d14,mean_d15,mean_d16,mean_d17,mean_d18,mean_d19,mean_d20,mean_d21,mean_d22,mean_d23,mean_d24,mean_d25,mean_d26,mean_d27,mean_d28,mean_d29,mean_d30,mean_d31,mean_d32,mean_d33,mean_d34,mean_d35,mean_d36,mean_d37,mean_d38,mean_d39,mean_d40,mean_d41,mean_d42,mean_d43,mean_d44,mean_d45,mean_d46,mean_d47,mean_d48,mean_d49,std_d1,std_d2,std_d3,std_d4,std_d5,std_d6,std_d7,std_d8,std_d9,std_d10,std_d11,std_d12,std_d13,std_d14,std_d15,std_d16,std_d17,std_d18,std_d19,std_d20,std_d21,std_d22,std_d23,std_d24,std_d25,std_d26,std_d27,std_d28,std_d29,std_d30,std_d31,std_d32,std_d33,std_d34,std_d35,std_d36,std_d37,std_d38,std_d39,std_d40,std_d41,std_d42,std_d43,std_d44,std_d45,std_d46,std_d47,std_d48,std_d49
2.0,500.0,0.051875607762485745,0.04051080749437461,0.03479120781054644,0.031245607507446038,0.028455607583526218,0.02593640767626539,0.023701607627204076,0.021667607636289176,0.019782007675501517,0.01798640770788279,0.016341207633849306,0.01470320774999618,0.01302360769023835,0.011519607675171755,0.010242007632665263,0.009236007689757571,0.008155207705145585,0.007038807685151596,0.0059472076648198705,0.00499520767102149,0.00403680765783065,0.003351607673282842,0.002535607681293186,0.0018880076577081227,0.0011576076643432316,0.00041720767347760556,-1.599233039428327e-05,-0.0004819923378470321,-0.0008743923292822729,-0.0012463923347049786,-0.0015127923296595327,-0.0016395923337420655,-0.0017811923349127028,-0.0018987923236181814,-0.0018655923322821763,-0.00181439233788592,-0.0016951923394124507,-0.0016031923296532114,-0.0015015923267310428,-0.0014047923278263427,-0.00114799233085796,-0.0009611923301954448,-0.0008567923297778179,-0.0007607923338573528,-0.0007287923251777002,-0.0005835923308095516,-0.000531592332389927,-0.0005135923330833876,0.0,0.08308314463505338,0.07721423403306489,0.07197887909968571,0.06709573356062777,0.06243449463090286,0.05792633100689562,0.05365401314148378,0.04945069672380967,0.04553516216913023,0.04167270442084444,0.03813207945542351,0.034682521171365076,0.03146676436991476,0.028481014917092935,0.025513389883020817,0.02277057677654207,0.020109120248228755,0.017458577832577534,0.01499934199884535,0.012680750997202858,0.010716540830878989,0.008771870992488565,0.006864028609512581,0.005172271590461352,0.003671551244337692,0.00275193232854721,0.002363566245599591,0.002549447192254352,0.003110494723329908,0.003567391565979376,0.003902506957898549,0.0042061049255978375,0.004453307043083622,0.0043728133056081305,0.004339896498869334,0.004265620985565436,0.004198889774583242,0.00401548997241887,0.003988492669995825,0.0037300968448694717,0.003497535351589149,0.003384880574875353,0.003467000308707582,0.0036458588409961678,0.0036786363672463643,0.0036947043032642336,0.0037867056354971913,0.0038423335685716454,0.0
2.001,500.0,0.022238215952180326,0.01243021592887453,0.008445815956791194,0.006249815979469638,0.004952615979175299,0.003986215961201388,0.0031658159495382278,0.002502615946452458,0.002002615958001115,0.0015226159425614655,0.0010110159499265592,0.0005662159493717809,0.00026381594294070965,1.2615945631523573e-05,-0.0001833840558610973,-0.0002961840560019482,-0.0003061840537193348,-0.000388584056225227,-0.0004305840541001089,-0.0005185840521735372,-0.0004753840568198484,-0.00043058405726696946,-0.0004113840580790011,-0.0004109840560663898,-0.0003701840511885166,-0.00030658405469239367,-0.00029378405207785364,-0.0002505840551518759,-0.00016218405672134396,-0.00017338405507211975,-0.00011218405845647795,-0.0001389840536758129,-0.0001213840533232542,-4.418405351589172e-05,-6.0984055465077346e-05,-0.00013498405712925886,-0.00015178405624465086,-0.0001957840523361938,-0.00025618405561340295,-0.00026938405030857383,-0.0002505840552512382,-0.0003413840550683744,-0.0003649840487777354,-0.0003869840565484992,-0.00039498405316226124,-0.0003929840563931819,-0.00043938405680527383,-0.0006033840553200207,0.0,0.026652207639726918,0.02312082570491316,0.020145161206739422,0.01740019770722384,0.014877292749116205,0.012542031796370902,0.010363223446988187,0.00856334090695395,0.006760133590681765,0.00525477888795091,0.0038410052615677473,0.00273685423630637,0.001952901414428569,0.0016486435554862522,0.0017603678340829866,0.0018999929586442819,0.0019686568962992675,0.002237402121840118,0.002258345634212924,0.0022122318400245897,0.0022090423136202613,0.002102923759139575,0.001970963960021805,0.0019383313383502926,0.0019574252143270323,0.001790703100767877,0.001769206908177352,0.0017491074213176181,0.0016488676030604929,0.0018452760310113336,0.0019036376823413886,0.0019500796373405484,0.0019641984074786384,0.0018920221022202038,0.0019344841602347263,0.0019849769685963644,0.002004705833728693,0.00181219181591795,0.0016946115155791776,0.001687467141644973,0.0016919909788948313,0.00178274181707968,0.0018380574975326222,0.0018035437126215847,0.001904559984202207,0.001981783550575345,0.0021399895830327247,0.0022705174167036266,0.0
2.002,500.0,0.015242325397208333,0.0060327253995528735,0.0025851253952605476,0.0012023253953132099,0.000577125394009272,0.0003511253911915091,0.00012392539854977257,-1.2746052296179756e-06,9.125394087504901e-06,9.12539175939031e-06,-7.460546638782262e-08,1.232539398370136e-05,-4.80746037262989e-05,-5.447460548892025e-05,-8.967460636517898e-05,1.1525393834745046e-05,-3.2074607147478674e-05,4.7525394362537556e-05,-4.567460425694492e-05,-1.5274605963668362e-05,-4.007460676075425e-05,-4.56746051609116e-05,-4.007460430239007e-05,-6.047460466174926e-05,-3.2874605095912555e-05,-8.24746036794295e-05,-0.0001400746058761797,-6.247460654958558e-05,-4.047460647666412e-05,-5.647460951786343e-05,-3.20746058257555e-05,-5.967460896954435e-05,-0.000122074604852358,-0.0001812746056157266,-0.00010047460383020734,-0.00014247460677578515,-0.00019607460696420277,-0.0002716746043142848,-0.00014407460522306793,-0.00012047460611279349,-0.00011087460559861029,-0.00012207460514127887,-0.00016047460687218518,-9.567460399807715e-05,-0.00014967460688944812,-0.00015327460338994568,-0.00014767460923394537,-0.0001808746025599248,0.0,0.006149175413518006,0.004211513406909775,0.002907129065277912,0.002252306083975477,0.0019557993373474675,0.0017871340872021525,0.001571192800766224,0.0016749996155514125,0.001550491875179615,0.0015691344259619276,0.001563482847683811,0.0014571130987619228,0.001436816125699131,0.0014626013073390266,0.0015324105728810671,0.001566642504424326,0.00152360836781538,0.0015080735233368267,0.0014095619371052163,0.0014411567813124076,0.0015551185237390709,0.0014793495378274141,0.0014528832393365114,0.0014305305194765078,0.001430772986228654,0.0014346270982389686,0.0015655298294339256,0.0015354185557321536,0.0014555081257683186,0.0014521560311163417,0.0014956889625502461,0.0014915454216310354,0.0014985934128307586,0.0014793186122482114,0.001466811296745911,0.0014427102082333228,0.001499713788083908,0.0015139977581325379,0.0014923045875345578,0.0014012006140415542,0.0014484758654270359,0.0014338230174228141,0.0015127784407303405,0.001412324395385642,0.0014296825418885957,0.0013823982014828378,0.0014829871049525485,0.0016999328125937396,0.0
2.003,500.0,0.014148310120217502,0.005360710106768238,0.0022231101270583265,0.0010335101293512707,0.00048591012189081085,0.00019431012016616478,0.00017271012352694016,9.271012478802731e-05,6.551012453564909e-05,3.471012578393129e-05,1.1110122988611693e-05,6.431012655048107e-05,-5.5289871644966124e-05,-0.00019608987446736138,-0.00025368987276988265,-0.00023128987627933384,-0.0002448898769180232,-0.00020768987710289365,-0.00014648987562304683,-0.00011488987414577423,-1.9689877160892878e-05,-7.888987552986037e-05,-0.00012728987550394776,-0.00013328987371164657,-0.00011128987434734227,-6.368987647215362e-05,-3.208987849120603e-05,-0.00015888987693324453,-0.00011408987707818597,1.0710127258789726e-05,1.0310126170224975e-05,9.910123773806845e-06,5.991012083210734e-05,-2.8898731486606265e-06,0.0001131101247829065,-0.00012528987391397095,-0.00020248987486047555,-0.00025128987637253885,-0.0002648898758679934,-0.000196889874561748,-0.00018568987543835647,-0.00021568987711975752,-0.00019008987466872894,-0.00011848987538178335,-9.608987380124744e-05,-1.288987390944385e-05,-5.688987565554271e-05,-3.4889872580606604e-05,0.0,0.0060637065810119455,0.004511080499511926,0.003590703554121073,0.002804148376090161,0.0024079914843001585,0.0021906805442082804,0.0018816882353458347,0.00159561073454746,0.0015151674652065757,0.00146637063360043,0.001486689823952873,0.0014492747263796133,0.001535424710201972,0.0014544395181152001,0.001442871603449928,0.0014607565093811507,0.0014055361017721486,0.0014224124848187562,0.001437457041916044,0.0014556832576808453,0.0015233166267862833,0.0015137576120682551,0.0013770670198377144,0.0013843275537932915,0.0014358030149634153,0.001431425490868397,0.0014486065488095075,0.0014244682533713147,0.0014083662470427737,0.00156649320306636,0.0015123557857558666,0.0014647230158935736,0.0014852274793887429,0.0014408753763999278,0.0014199592916155042,0.0014227870095995796,0.0014254332938324803,0.0013831886582353718,0.0013891180002418536,0.001370327947862392,0.001478601039069271,0.0014135692657588142,0.0014782464831495869,0.0014863081115347435,0.001455252626300788,0.0014979114713961962,0.0015144772892517109,0.001606719728827306,0.0
2.004,500.0,0.016112680985592306,0.007034280995205336,0.003515881000431591,0.001936281004729608,0.001039481004120944,0.0005238810031896719,0.000317081003668136,0.00024708100275994837,6.668100442220748e-05,-8.051899743168178e-05,-0.00010891899649959668,-9.451899855775991e-05,-3.771899882735852e-05,-8.918995557905872e-06,-8.611899906827603e-05,-4.891899735230254e-05,-8.651899472533842e-05,-2.691899774436024e-05,-4.091899660579656e-05,-0.00010251900029334137,-0.00012651899742812845,-0.00011011899808272574,-9.611899579431337e-05,-0.0001577189960034957,-0.00013931899807884208,-0.00021371899645672698,-0.00025211899758395616,-0.0002469189978837676,-6.371899555040983e-05,-9.851899656030838e-05,-0.00016451899565618077,-6.371900020167231e-05,-9.571899746879354e-05,-0.00012011899944809556,-0.00012811899828739116,-0.0001801189956113376,-0.00016971899650297927,-0.00010411899417866976,-8.051899604178203e-05,-0.00015171899697604375,-0.00011091899757411738,-5.2518998129926334e-05,-6.05189987918493e-05,-6.051899700469221e-05,-1.7189952232001815e-06,7.388100302705425e-05,-5.2118994501825e-05,1.5481004273169674e-05,0.0,0.008547800400893481,0.00652634677423196,0.0050404640886711006,0.004039518099935943,0.0032159787820576755,0.0025575167811506165,0.0020162620482068604,0.0017824382872376587,0.0016204465958237892,0.0016634557278903273,0.0016227525205518528,0.0014857620077887558,0.0015214478791131512,0.0014725433229605695,0.0015042225953669677,0.001475958697970142,0.0014356841081520607,0.0014803700107479968,0.0014903596655034387,0.0015274626202485557,0.0014981916833653587,0.0015503611095331112,0.001514486847440532,0.001419452289355641,0.0015822173475603981,0.001482651877546023,0.001504183097983563,0.0014247109265219232,0.0015104096513424605,0.001496095939077137,0.0014676246305888182,0.0014360530604496642,0.001490300176295809,0.0014386835490230823,0.0015132273758553985,0.0015218159998192404,0.001415645318133403,0.0014721212400887061,0.0015174728547039215,0.0015800469473991612,0.0015209291657502144,0.0014846550363124197,0.0014211252505964393,0.001566291557289532,0.0015393734909507383,0.0016701993253397144,0.0017691411110773573,0.001916462231874748,0.0
2.005,500.0,0.015164241532795131,0.005992641569768239,0.0025598415444001146,0.001171841543985572,0.0006346415402813363,0.00028504154386610025,8.464154426474125e-05,2.241542219053372e-06,-4.958453955623554e-06,6.344154671933211e-05,-7.935845470456115e-05,-8.815845414937939e-05,-8.015845420595724e-05,2.8241543912372437e-05,-0.00011935845347102259,-2.5358452954606037e-05,-8.535845438746038e-05,-8.335845580495515e-05,-3.215845610338875e-05,-0.0001849584535800659,-0.0001425584559735853,-0.00015855845444537664,-0.00012015845293171878,-6.775845253378066e-05,-8.958454656749382e-06,4.064154516981944e-05,7.424154498858116e-05,7.304154152404152e-05,-4.735845491904911e-05,6.241542012503487e-06,-3.758456550713163e-06,-6.695845823822566e-05,-7.575845367500733e-05,-0.00014375845500762808,-0.0001545584537951825,-0.0001585584551394277,-0.00011455845579075686,-0.00010495845541936432,-0.00010455845366686845,-8.695845379111233e-05,-7.815845552886458e-05,-4.335845202967903e-05,-0.0001653584549558218,-0.00012495845277192785,3.624154674344027e-05,-2.4558454121688554e-05,-3.735845503979362e-05,-5.495845572113467e-05,0.0,0.006803225017605846,0.0045786970289103815,0.003276389072891477,0.0025357694449990313,0.002138205073461547,0.0018127196286928085,0.0016088099734082103,0.0015594386347814384,0.0015638977359606332,0.0015813250467929725,0.0015033546573600446,0.001523045526727852,0.0014762998448685312,0.0014760852072153226,0.0014918277206735283,0.001565387798231989,0.0015270452905312855,0.0014849767822048352,0.0014917330164649326,0.0014958390016586807,0.0013888301954427629,0.001474099597031301,0.0015515368792851474,0.001549367042326618,0.00154439676025933,0.0015664147521912272,0.0016189053721741356,0.0015183336076160863,0.0015382704104642112,0.001474442667876397,0.0014997857128095401,0.0015085423079964154,0.0014214013502772804,0.0014363297041255195,0.0015150372809333865,0.0015262419116901787,0.0015356707107762157,0.001538951120326872,0.0015338417779733095,0.0015575161104314037,0.001522714705389799,0.0014871824086510692,0.0015099369561495809,0.0014481481685140526,0.00144141971746192,0.0014808916633573092,0.0015379275985390654,0.0017965170596042164,0.0
2.006,500.0,0.020640904468949884,0.01089170444546471,0.007050504425301597,0.004951704413634722,0.0037749044400397906,0.003041304425651333,0.0025421044457925746,0.0019937044448952294,0.00168370444310505,0.0013609044447794076,0.0011241044533541853,0.0009693044446942167,0.0007817044366886421,0.0007193044500936594,0.0005541044492404126,0.0005021044438901753,0.0003305044487267068,0.0002829044426254015,0.00011730444465229085,5.01044467664542e-05,5.1304444854849865e-05,4.0904446643359904e-05,2.7304451145027997e-05,-3.749555233753199e-05,-9.669555162508913e-05,-7.86955555468012e-05,-7.189555565378214e-05,1.2104439381801057e-05,8.490444529161323e-05,0.00011970444689242044,0.00013090444579938777,0.00019850444610983685,0.00030130444253882163,0.00041570444375292934,0.00036090444725414274,0.0004069044460477471,0.0004077044480925096,0.00028810444397034016,0.0002149044474438142,0.0001549044455261992,3.7304446204153406e-05,7.370444764739403e-05,-3.2695554379643e-05,-0.00010989555691470087,-0.00023669555420292453,-0.0003334955571469891,-0.0002450955563563184,-0.0003118955501795426,0.0,0.02527887108126795,0.022266645161554896,0.019613048860183648,0.017213337051193885,0.015049023494073308,0.013020394347111806,0.011054832688145283,0.009453603737273197,0.007959371236117183,0.006764280325499186,0.005689706415370741,0.004844704844634375,0.004019159671528826,0.003406973915549733,0.0029595468501097903,0.0027288212648171072,0.0023582249123662606,0.00196454411705007,0.0019537716099231033,0.00180080750297121,0.0017728460308413408,0.0016808302411372973,0.0016420700902986124,0.0017248951184116513,0.0016828081139427628,0.0017251808901787397,0.0018103054434159462,0.0018995328051932016,0.0018921287947914834,0.001871823294439419,0.0021567864363604794,0.002294713868571764,0.002542870641782071,0.0026872561123146236,0.0026743431758953916,0.0025110988448540867,0.002392240970294179,0.0022287505759384925,0.0020663032407179462,0.002030767583664045,0.0019359829820707925,0.0018013055044849514,0.0019758073077648227,0.0020472070449611027,0.0021966045800978335,0.00224857065861192,0.00244166495371471,0.0025422625029251694,0.0
2.007,500.0,0.020766898781526835,0.010918498776452908,0.006954098790425633,0.005027698798550091,0.0038216987881896786,0.003066098776005674,0.0023648987715650946,0.001921698789869879,0.0015264987774673954,0.001076898776514099,0.0008284987667742527,0.000568898769441148,0.00035689877754725783,0.00014289877748751678,-1.2701224732836636e-05,-5.590122343710391e-05,-0.00016630122372134792,-0.00017790122870178494,-0.00021510122668291843,-0.00019710122840024268,-0.00011790122401248481,-0.00012430122530258814,-0.00023590122605037322,-0.00021430122166748333,-0.00032630122819750796,-0.0002951012248013285,-0.00039670122361975044,-0.0004107012236891023,-0.00032310122393482745,-0.0003495012252424203,-0.00038630122530776135,-0.0003831012259615818,-0.0003099012232402245,-0.00019230122645240045,-0.00022990122607188823,-0.0002615012269125145,-0.00017390122539177354,-0.00013430122536988164,-0.00021550122586813813,-0.0002187012226720526,-0.00021310122414502076,-0.00021390122692400838,-0.00020710122243417571,-0.00025350122374857164,-0.00034710122495653197,-0.00035670122389183233,-0.0002435012238629497,-0.00012270122608492784,0.0,0.017517986578445457,0.015032578319016979,0.013100579038855193,0.011458712899706573,0.010151121737412545,0.008735320580550755,0.007585241465141359,0.006411620391810164,0.00530561099015414,0.004308632908729674,0.0034994079102718284,0.002917654018281015,0.002336142087548722,0.0020255225532356444,0.0018466379333144812,0.0018451771355512093,0.00179947458878805,0.0019267515435767593,0.0018128615279440748,0.0017536429641431541,0.0017245430982044414,0.0017893486417676836,0.0017745186553802558,0.0017287053554683712,0.0017153127627296835,0.0017045007566948388,0.0017483195183423312,0.0017598269259979278,0.0017917051497202982,0.0017384986126260562,0.0017917138473927967,0.001771710698353256,0.001731984884430569,0.001763377193034733,0.0017464031404920517,0.0016916233880971614,0.0017166383250337637,0.0016029262696720655,0.001658573694270741,0.0015820530357779597,0.0015795079425923626,0.0016610612268772372,0.0017336555287318855,0.0017740304113106568,0.0017787707603825523,0.0018966517826579461,0.001878837031224217,0.0019171202253365418,0.0
2.008,500.0,0.014392918288242072,0.005674918299862839,0.0024989183012075955,0.0012485182942884876,0.0007285182994015642,0.0005013182979873818,0.0003625182936021858,0.00020971830481084907,6.691829802275606e-05,1.1718296698973064e-05,-2.9881700394071232e-05,-4.748170083780678e-05,-2.0281698264518866e-05,-5.388170308076212e-05,-3.9881702578895784e-05,-0.00014548170315777754,-7.188170562130836e-05,-0.0001214817028910602,-9.908170113590131e-05,-0.00014068170070903109,-8.18817017178688e-05,-0.00011668170157986423,1.0118299705254685e-05,9.091830104398469e-05,8.011829467269394e-05,-1.5481700820075163e-05,3.171829714415253e-05,-5.2681701742585576e-05,-2.4281702239512983e-05,-0.0001434817045574164,-7.481703709153464e-06,-2.2281700718849605e-05,-7.548170280723098e-05,-0.00017628170034507919,-0.00018588170409566374,-0.00017708170541884272,-7.028170384182885e-05,-7.588170003445072e-05,-0.00022148170134077107,-0.0002030817014292552,-0.000163081702201751,-0.0002586817017524936,-0.00027588170070055895,-0.00023428170412444162,-0.00028388170463040295,-0.00020188170069150146,-0.00014628170175546985,-0.00017268170267437455,0.0,0.008217099954930734,0.006786707289622105,0.005765861771307535,0.005007360530500527,0.004233741669354422,0.0037723589624590013,0.0034033190002499135,0.0029539756274029653,0.0026034048410975355,0.002200538690679841,0.0018363520211586962,0.0016654785128096196,0.0014906645967028669,0.001499840037393224,0.001500108092293471,0.0014803545101196272,0.0014693400815374358,0.0014511555326976906,0.0014458494435251352,0.0015036681460428513,0.001521306758167179,0.0015360270504910327,0.0015555120601088213,0.001494638375357737,0.0014762294082274756,0.0014157595667106627,0.0014984018415963682,0.0014558959258796178,0.0015117501020153162,0.0015070106366620122,0.0014236956288816284,0.0014976335505890305,0.0014860177640724447,0.0014537075333155628,0.0014668726193553024,0.0015596622229334177,0.0015085251525939073,0.0014653314293191137,0.0014563961548868993,0.0015525864163051413,0.001481798002035038,0.0015293804440372205,0.001428939219806002,0.0014428784133595101,0.0013909608979801047,0.001413865725183307,0.0015172638187638634,0.0015307934130770833,0.0
2.009,500.0,0.016527982480823995,0.006944382494868478,0.0033743824851910275,0.001775182478865645,0.0010323824784377394,0.0005819824798222726,0.00023878247845823353,0.00016198248020918982,7.11824824084033e-05,-7.841751798059705e-05,-0.0001080175218594377,-3.241752046392321e-05,-0.0001316175199335703,-3.3217518192032006e-05,7.678247835208651e-05,-3.52175212919974e-05,-7.001751983534632e-05,-0.00017481752126946047,-0.0002412175178967928,-0.00014121751867423883,-0.00013321751588409825,1.982479517437241e-06,-0.0001604175190284778,-0.00015761751954668313,-0.00013081751719202828,-0.00021401752155679788,-0.000283217520256585,-0.00022121751953353198,-0.00017281752100279846,-0.00011361751669755904,-0.00018881752003370168,-5.6417521794173806e-05,3.958248198193104e-05,-6.401751937210065e-05,-8.24175207970157e-05,-9.841752195461595e-05,-8.24175216380354e-05,-0.00010681752058997773,-0.00015481751911455177,-0.00018041752178987736,-0.00013881751986526326,-0.00017001752052237863,-0.00012401751970151053,-0.0001216175198687779,-0.0001148175219393579,-7.881752236880857e-05,-9.321752061215705e-05,-0.00012681751820582576,0.0,0.00808021358965432,0.005820671040072954,0.004390813944986713,0.003403621559363276,0.0027607195618851257,0.002322332956822483,0.001983568404918714,0.0017534216529881952,0.0016680422265511262,0.001565893329144068,0.0015284997392585138,0.0015598164465943111,0.0015483368277726564,0.001491490981247927,0.0014427033201372364,0.0015070020740995012,0.0014864037989580007,0.0014304819070409562,0.0015203347429960962,0.0015621038861527684,0.001497487553146651,0.0015088730354067084,0.0015474503050343636,0.0014851899861877172,0.0014992563732071382,0.0016067136592312072,0.00158764329093202,0.0015188532313286638,0.00161175367912865,0.0015617153346104407,0.0015139447496208068,0.0015059556683745656,0.001564093769651778,0.001470537072840039,0.0014694331159069087,0.0014729126340777545,0.001459110600356343,0.0014781328772079342,0.0015799699413552965,0.0014864634019308774,0.0014622282191554426,0.0015266294890947582,0.0014723862999960588,0.0014262493049194856,0.0014970554457467424,0.0016030277970388006,0.0016425933671395082,0.0018143808723948764,0.0
