Spin Correlations values from pickles/*.pickle
For inp values for each row see inp_readme.csv

Temp,n_samples,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d6,mean_d7,mean_d8,mean_d9,std_d1,std_d2,std_d3,std_d4,std_d5,std_d6,std_d7,std_d8,std_d9
2.23,500.0,0.006906955344644942,0.0013869553300127038,-0.00048304466921720744,-0.0011430446800077476,-0.0013530446879950091,-0.001163044678402379,-0.0011730446832342097,-0.0014830446692410675,0.0,0.012306524200172397,0.008345351305509478,0.007534036298793652,0.006818356358441784,0.007029388266276427,0.007186122109387124,0.007296129285899101,0.007603956510606095,0.0
2.24,500.0,0.00654535627869538,0.00014535629066752875,-0.0004446437095379352,-0.000704643703009964,-0.001434643705828961,-0.0016546437010611613,-0.0012646437087393352,-0.001514643702552462,0.0,0.012337288325243572,0.007699753607061397,0.007696890697791352,0.008328641980362993,0.0075119314611092275,0.0075216651969811634,0.007040418401363161,0.00722994942269873,0.0
2.25,500.0,0.008614305256874047,0.0011243052835867146,-0.0009756947296933518,-0.0018056947375356812,-0.0018456947449664867,-0.001605694744320374,-0.0012856947454490282,-0.0013856947232864486,0.0,0.016699280422771686,0.01024097552956138,0.0075798497657103055,0.007108274480996383,0.006855800167779002,0.007312616201382027,0.007866868051882785,0.007788900018321247,0.0
2.26,500.0,0.0074993562696024155,0.00036935623787982764,-0.0008306437728612295,-0.0014606437490641965,-0.0012406437536620274,-0.0014306437492015718,-0.0009106437467329797,-0.0008706437639065782,0.0,0.013789425028313542,0.008480070669490273,0.008071432041990552,0.007854458968964374,0.007657890988688935,0.007680445106020984,0.007755497012402631,0.008426919145154418,0.0
2.27,500.0,0.009511305686206896,0.0014513056806294174,-0.0008486943060969026,-0.0010386943167320268,-0.0011786943104357094,-0.0016986943203193547,-0.0013886943097476845,-0.001618694307841963,0.0,0.015776786475959204,0.010066236467510354,0.00812355171369815,0.007654016531715798,0.008509848903712569,0.007962490273388412,0.007809312205836619,0.008233173305215637,0.0
2.28,500.0,0.009625504812258868,0.001465504798891473,-0.001424495192342448,-0.0020344951864588266,-0.0022144951819413235,-0.0015844952022109737,-0.0014144951872021422,-0.0012044951800833275,0.0,0.016828344499213624,0.010537851570224648,0.007869073246557357,0.008072567412397617,0.008115604111486126,0.008245052105577482,0.008119097795633405,0.009267968614625095,0.0
2.29,500.0,0.010263953096707688,0.0018139531297579978,-0.0005860468765418147,-0.0014260468828055438,-0.001596046888784045,-0.0020160469066281906,-0.0020660468828049617,-0.0015760468891979115,0.0,0.01749734610016077,0.010151767601795649,0.008551128735136634,0.008285601385311465,0.009010598345761156,0.008941216849878355,0.008473501985698169,0.00992921739369915,0.0
2.3,500.0,0.00976855554261767,0.0014085555323533328,-0.0006714444604807213,-0.0020514444714953657,-0.0023514444563782462,-0.00192144445865474,-0.0018814444675960189,-0.0016814444663142965,0.0,0.01598377935533773,0.009772859741835203,0.008944914960006435,0.00847737722239941,0.008717658221747334,0.008779945549272522,0.00875140250829798,0.009213093803337718,0.0
2.31,500.0,0.01299040497482811,0.0033204049929033345,-0.00022959500940343246,-0.0013495950065116774,-0.0017195950046670703,-0.002679594988984185,-0.0021195950006955614,-0.0022895949974819346,1.5317593513534575e-41,0.02256205496378981,0.01480322102114994,0.010570584994675331,0.009067558577460907,0.009174097963023944,0.008446971478568314,0.008607720169812373,0.009813753018929387,0.0
2.32,500.0,0.012084853198193577,0.0028048531991743744,-0.0008251467825722827,-0.0022651467836112857,-0.002365146786014094,-0.001905146798154476,-0.0015751468108612058,-0.0014351468081987874,1.5317593513534575e-41,0.01984768012487172,0.012045240421588072,0.010022307125303513,0.009274513090468627,0.009260241810637523,0.009232519373843801,0.009530080834897363,0.009588292200716712,0.0
2.33,500.0,0.012360354920377119,0.0019303549006627705,-0.0013896450957434823,-0.0018396450822777267,-0.001949645086444235,-0.002159645095274932,-0.0022296450928604656,-0.0014196450962883135,1.5317593513534575e-41,0.021146453403910203,0.013368734344902494,0.01058745724130449,0.00961767142216013,0.008406471918307713,0.009396984836561205,0.008786043825178015,0.0106744772065196,0.0
2.34,500.0,0.013055702572521966,0.0025457025951979304,-0.0005742973982513817,-0.0019242973973759448,-0.0019542973956902473,-0.0017942973990057566,-0.00221429739674263,-0.0019542973941419246,-4.132786925721354e+17,0.02026872442576298,0.011940915813689806,0.009050151531183045,0.008609248851902082,0.009021655480361058,0.009703324926665483,0.009631946939502804,0.010214217325399035,0.0
2.35,500.0,0.012518654276823483,0.0017586543039942483,-0.00115134571593547,-0.0020313457178673887,-0.002771345713521605,-0.0025513456939236646,-0.0019813457076827915,-0.0018213457159738909,0.0,0.01784908514208376,0.012184978311901545,0.010665762061059935,0.010443837587774132,0.009515025064192023,0.009538799610192977,0.010241304666729959,0.01079948127649538,0.0
2.36,500.0,0.012638201287461548,0.0016382013252971177,-0.001761798697342755,-0.0026017987051460737,-0.002391798719518121,-0.0021017987082695058,-0.0015817987249617076,-0.001381798695971959,7.144455165311489e+31,0.017975616038060936,0.011778781448032984,0.010919869019409554,0.010350607706883388,0.00968763475365031,0.009286113102674918,0.01006048487169992,0.010583223038054295,0.0
2.37,500.0,0.01411445441401969,0.002624454428532019,-0.0009455455833475739,-0.0016255455981881966,-0.0017355455788987727,-0.002145545573513978,-0.0026655455742450583,-0.0028755455588217772,7.144455165311489e+31,0.02150269724526566,0.013016450973199643,0.011089664271245196,0.010720765847053289,0.009774104598906217,0.009763779605965856,0.01066858062323413,0.011801335450147015,0.0
2.38,500.0,0.013016703487430916,0.0019867034828767415,-0.0011832965374499623,-0.00041329652532937186,-0.0010132965302968096,-0.002623296540076275,-0.002263296519963191,-0.0018832965209987194,0.0,0.019953969261757503,0.014204452039115516,0.011496923528095743,0.01046303573544073,0.009893112005675761,0.010061648090905598,0.010070202186558089,0.01149019997095062,0.0
2.39,500.0,0.016457850624971904,0.0034278505678434143,-0.00015214943757572286,-0.001612149449718423,-0.00243214940691076,-0.0021221494369435875,-0.001542149402098147,-0.0008521494345314622,7.144455165311489e+31,0.021731581168113266,0.013754174439033701,0.012114345247813501,0.011223702679200791,0.011172070628243326,0.011818733153225694,0.011655073006700888,0.0125794596968096,0.0
2.4,500.0,0.01658255360869689,0.00375255364310577,0.0003725536348484226,-0.0011174463596567712,-0.00208744633906813,-0.0029874463716190115,-0.0027774463354825443,-0.0026574463527358743,7.144455165311489e+31,0.022806946845557247,0.015011203155254862,0.012688285970389911,0.011412194016067592,0.010997473665554564,0.010866441777550499,0.010958750982435712,0.012281077817490379,0.0
2.41,500.0,0.020150102733081425,0.005800102784006143,0.0006201028266525696,-0.0012798971803492235,-0.0021398971784085817,-0.0020198971798579633,-0.00311989718844125,-0.0034798972015216804,7.144455165311489e+31,0.02805092879912943,0.01692235119672096,0.013253780740120808,0.011819943324762171,0.011318569200874182,0.011403033571360426,0.011780488694366648,0.01272617384622033,0.0
2.42,500.0,0.016621800019992514,0.0030618000668770334,-0.0014781999288336464,-0.002528199952727306,-0.002678199979509813,-0.0022481999510043558,-0.0016281999364041297,-0.001818199929622935,-4.132786925721354e+17,0.022627297191552778,0.01581093546581899,0.012543393629869589,0.011481922207562337,0.011596790722724855,0.01170529242304679,0.01276586216233329,0.013133485140715663,0.0
2.43,500.0,0.01757705215730354,0.004487052145618932,-0.00010294786447659021,-0.0022129478409263683,-0.0034029478427162444,-0.0029829478552128455,-0.0019629478359391257,-0.0024629478303203386,0.0,0.024393288023233907,0.01612579173183207,0.014005987998599125,0.011837575691188856,0.011096386332376359,0.010952004346861015,0.01167843044430853,0.012992450369620746,0.0
2.44,500.0,0.018630252779009746,0.004110252846773939,-0.00010974714490527759,-0.001579747151545611,-0.002539747152691717,-0.0019397471405140862,-0.0014297471538744944,-0.0014797471561824303,0.0,0.024377582674865235,0.01605807264767678,0.012846763999482794,0.011928734765226682,0.01228140813329961,0.011978905337235314,0.01263804445414474,0.012438555725445175,0.0
2.45,500.0,0.01821100224352849,0.003761002280914681,-0.0004589977475121927,-0.0019389976991241581,-0.0018189977343240854,-0.0029389977415948004,-0.0033889977377397074,-0.0029289977364713666,7.144455165311489e+31,0.02416433579466169,0.016230579457994707,0.0119959027328827,0.012305246918917871,0.012371160795834509,0.012059753407939081,0.011588077652750804,0.012867548389680268,0.0
2.46,500.0,0.021518202053520945,0.005478202043464986,0.0009982020237657707,-0.0016117979718028792,-0.0027717979590519163,-0.0034017979468137513,-0.0036617979568813437,-0.002261797967511818,7.144455165311489e+31,0.02589653646883248,0.016926810690382037,0.013505285548892493,0.01338188108667502,0.013667508247496381,0.012515667423588115,0.013037441621100612,0.014221108813634876,0.0
2.47,500.0,0.023217302745217452,0.005327302835631415,3.730281662603119e-05,-0.0022026971681817714,-0.001992697181808765,-0.0027926971873827285,-0.0027726971560565303,-0.0030026971923740363,7.144455165311489e+31,0.0284443467447813,0.017628879217114556,0.013722686566613351,0.013190871828199462,0.013187971786827055,0.013444954538533404,0.014151207936430729,0.015897919667563827,0.0
2.48,500.0,0.02385390100991411,0.0061839010353927715,0.0003939010693307523,-0.002466098986088767,-0.004146098976284264,-0.004636098981354735,-0.004756098960101951,-0.004116098968362202,0.0,0.030786783953849088,0.020794881024219433,0.015767594259198537,0.013638405578935295,0.013221159914102776,0.013671549073450282,0.013856270918363561,0.01519960559910852,0.0
2.49,500.0,0.024674650915554958,0.006384650926609758,-0.0006453490545315397,-0.0017753490510536345,-0.0023653490479412726,-0.002675349067146307,-0.0025453490617952782,-0.0024953490474488335,7.144455165311489e+31,0.026686307433123422,0.01683667517671475,0.01437076468266631,0.013345560228674318,0.014027774075783919,0.013905945766675268,0.013471450908882535,0.015343761645128651,0.0
2.5,500.0,0.022520750751738084,0.005300750772710885,0.0003607507737597899,-0.0009192492461518888,-0.0018592492172407233,-0.0026992492257402034,-0.0034692492450645674,-0.0028292492391000295,1.5317593513534575e-41,0.026503630509613182,0.017546346087642318,0.014305139569222369,0.013469506030359745,0.013827428668483072,0.013336517440224552,0.014620890569884136,0.014913083816817385,0.0
2.51,500.0,0.021474950032798226,0.004174950017515805,-0.0005450499826588242,-0.0021950499881629353,-0.003645049971325207,-0.0030150499603588798,-0.0028250499823363525,-0.002725049976674491,5.083283065620019e+31,0.02747211868112419,0.01771168225124876,0.014222705483637606,0.013444170692202289,0.014414665089528494,0.013928636648540422,0.015282262106765285,0.015227050298116388,0.0
2.52,500.0,0.026015451187976865,0.006455451197273213,0.000455451224093558,-0.0024345487956720147,-0.0028945487777079677,-0.003954548779142204,-0.004214548795302399,-0.004594548797908939,1.5317593513534575e-41,0.029988310765390404,0.018818079461073396,0.015491127913323601,0.014817485812032754,0.013984847468677035,0.013790176359885827,0.015505335584552913,0.016744776282835355,0.0
2.53,500.0,0.02810380014425609,0.008103800167956508,0.0010338001653586914,-0.0017861998422088784,-0.002456199865787054,-0.00277619989294384,-0.0030261998570983977,-0.0038261998557101435,1.5317593513534575e-41,0.030001641461648878,0.021138576042278465,0.017084664438096718,0.016276256472632974,0.014501591567495363,0.014178073064005413,0.014992952289677838,0.01657754954823291,0.0
2.54,500.0,0.026712098088911732,0.006872098138112925,0.00047209811940730615,-0.001827901846084856,-0.003027901862136204,-0.003467901863412699,-0.00399790183108707,-0.0030679018440679614,1.5317593513534575e-41,0.03110074980518424,0.02259291288476649,0.01690204193449504,0.014364353402554767,0.013911981304103389,0.015500806629674076,0.016015730296865288,0.016710648897394483,0.0
2.55,500.0,0.02996715273565613,0.00745715272774978,-0.0004928472541895488,-0.002682847231490307,-0.00477284725096484,-0.005152847251383356,-0.004452847234503714,-0.003582847269510381,1.5317593513534575e-41,0.029510398751069193,0.020247892009481443,0.01678094917200131,0.015478726649963175,0.015203078962264426,0.015469724524841726,0.015211273521305711,0.018655452213132136,0.0
2.56,500.0,0.028790348099498077,0.007790348209228836,0.0004103481617226521,-0.0018396518617763604,-0.00317965182677726,-0.004219651809178174,-0.004309651868880025,-0.004579651833104435,1.5317593513534575e-41,0.03321091225204228,0.02135265542484687,0.017228453193117936,0.015214408396361196,0.014627281830645255,0.01589075541920589,0.01647630305589155,0.017917112864110445,0.0
2.57,500.0,0.02988149769722484,0.007141497694731225,0.0006214977010834275,-0.0021385023183829615,-0.002828502304840949,-0.0036285022911033593,-0.003988502270028114,-0.003588502320486583,1.5317593513534575e-41,0.030296100676039557,0.020872069971964422,0.017493885556758047,0.01580191733864765,0.016511312150632323,0.0166817960832569,0.017055166662299875,0.01864411259906215,0.0
2.58,500.0,0.027920253776121534,0.006060253731694541,-7.974624642403682e-05,-0.002459746291568731,-0.003299746305188748,-0.004849746264245478,-0.005149746246617287,-0.0046697462335770264,0.0,0.028970005265981962,0.01882273809928116,0.01663208396264235,0.016501050599385683,0.01475605669372829,0.016515204643545504,0.01626212270759473,0.018521419567602167,0.0
2.59,500.0,0.03201400123662315,0.008634001230073629,0.0003740012637729535,-0.00351599879544985,-0.0038859987580566616,-0.003965998762107923,-0.004515998756492628,-0.0042359987675334556,1.5317593513534575e-41,0.035966227839648035,0.02470904089338055,0.019384988211439035,0.01688811494141413,0.015502876982079344,0.015364068470294309,0.016029536856365465,0.019594630197561906,0.0
2.6,500.0,0.032876849066205326,0.00829684914352372,-0.0008431508798949708,-0.003383150906917294,-0.0038431508768443016,-0.004573150858677107,-0.005773150921670602,-0.006083150870854737,3380115.5,0.03354437143155585,0.02342378948554544,0.018650781533255535,0.017856425854925206,0.017910539176451475,0.017424496061699442,0.018049460032799603,0.019189867005928035,0.0
2.61,500.0,0.030929399486383773,0.007809399460837596,0.0003293994777748637,-0.0032206005373265328,-0.0035106005167023966,-0.0050606005463039025,-0.005340600499183637,-0.005430600525470801,-4.132786925721354e+17,0.03191754196142704,0.022278689746476888,0.01733936925022864,0.016824877918340916,0.016686504984595358,0.015748223487631517,0.01732794696745455,0.019432289472104083,0.0
2.62,500.0,0.03453459895411041,0.008744598946962508,-0.0007354010809725082,-0.0031254011288087327,-0.004835401073541721,-0.0052454010699217865,-0.0046454010504402635,-0.0039454010688338885,1.5317593513534575e-41,0.03461243314679527,0.023120104318652787,0.01848661312759046,0.018114719173607765,0.017587199733719316,0.01712969657773092,0.01763313544932333,0.019256155436231204,0.0
2.63,500.0,0.03842619980934367,0.009706199724756299,0.0011461997353628987,-0.0027838002671767017,-0.004163800273871164,-0.0033338002950965874,-0.004653800255254027,-0.004993800264220916,1.5317593513534575e-41,0.03650065265808116,0.024506432960574146,0.021532482159942593,0.018615329854778942,0.017366932133431223,0.019154732488189607,0.01823601325616397,0.021484901219518963,0.0
2.64,500.0,0.03616309953128919,0.011483099574620724,0.001553099538855605,-0.0009069004532415371,-0.0028069004438974615,-0.0047569004502258,-0.006056900438237353,-0.005736900430089442,1.5317593513534575e-41,0.03935579826087309,0.027609839041723906,0.021464067159152982,0.01738572123392059,0.017317031939821346,0.017435613016844008,0.01884651672274075,0.02170530429930994,0.0
2.65,500.0,0.04273869923978055,0.0129086992124829,0.0016986992431462617,-0.0029113007736689144,-0.0043213007501576774,-0.006291300793057889,-0.006521300822235643,-0.005911300755145493,1.5317593513534575e-41,0.040295447738327585,0.027804335325659145,0.021080463316998477,0.01790552739413084,0.019070327494313557,0.020465142066994915,0.022930027725024175,0.025552533888657497,0.0
2.66,500.0,0.04121699970844085,0.01154699972292525,0.0016069997927919068,-0.00300300024144002,-0.0053830001641303514,-0.005763000192091566,-0.00697300023460004,-0.006373000226202415,-4.132786925721354e+17,0.03960271694157528,0.026025027569546565,0.021808206202439808,0.018920922371311533,0.020492622833779086,0.020611093183360546,0.0213072897191421,0.02400103539918254,0.0
2.67,500.0,0.039876449165184166,0.011076449184071975,0.00034644924978667645,-0.0042235508147887586,-0.006403550797502248,-0.006943550812735339,-0.005503550785665283,-0.0053935508128092596,0.0,0.036682864142998046,0.025096402926744685,0.02089198584109548,0.017566849594033162,0.019512256357278955,0.01995715962768483,0.02056112978257807,0.02478767347166283,0.0
2.68,500.0,0.04046205125822104,0.011112051308593949,0.0013320512290188376,-0.002437948684029397,-0.004777948713505754,-0.004967948723229927,-0.0055679487325041525,-0.004707948697990503,0.0,0.037190436224299885,0.026726099369700742,0.021765032783615818,0.020642091634784813,0.0197065033590735,0.01971815522368896,0.02165328038772278,0.024353650014044517,0.0
2.69,500.0,0.047130999843665054,0.0162109999968129,0.002931000043355166,-0.0024189999899180813,-0.005888999989506407,-0.0070589999599021385,-0.008659000001630626,-0.008148999971679876,-4.132786925721354e+17,0.04250197683643915,0.029279381050216748,0.024542949498183145,0.02213241098956825,0.020442365663108728,0.02074591829396242,0.022755522162086025,0.02560760434032109,0.0
2.7,500.0,0.04108825057077164,0.0130682505584223,0.0023482505778863578,-0.0033217494344146684,-0.005361749448376939,-0.005231749384411376,-0.006831749431815695,-0.005781749452941,-4.132786925721354e+17,0.04037926352011482,0.02799489498583559,0.023375693862843702,0.019719008194883595,0.019989984023348072,0.0214012400271724,0.021681271922217134,0.024270687104076642,0.0
2.71,500.0,0.04969349824659002,0.01659349822241697,0.0040434982446469125,-0.0013565017773880363,-0.005686501787650485,-0.007026501747196307,-0.007456501757677177,-0.007206501747927394,-4.132786925721354e+17,0.04343707519452294,0.029328070729723876,0.023658892240113093,0.022069955456189623,0.02153528954110971,0.020942689247089197,0.021873524725574838,0.025494350121227173,0.0
2.72,500.0,0.04650454813738295,0.012984548126235023,0.0011145481302280694,-0.0020554518851090683,-0.004965451894677244,-0.005635451891886767,-0.006205451874951827,-0.00615545186836971,0.0,0.039311019114738555,0.027378867758454866,0.022420699980010887,0.021239316792541235,0.021277245114895815,0.01936530501300879,0.022639882278560928,0.023463465983331815,0.0
2.73,500.0,0.050979249848970794,0.015809249814788928,0.0027992498092801552,-0.004040750236959429,-0.006320750212061682,-0.007900750244049704,-0.009000750243217915,-0.0077907502105040456,0.0,0.04341170499720274,0.0317694160649498,0.025516119134347145,0.022459095919705928,0.022996026115150985,0.023197007856903727,0.02356932434312483,0.02534265734558829,0.0
2.74,500.0,0.04777565201175865,0.014555651926484427,0.0007856519183516522,-0.0039043480203225034,-0.005834348058775504,-0.006294348022027407,-0.006454348009437087,-0.007604347986532957,0.0,0.038918403048408136,0.02705487713464334,0.022649164209872147,0.02199554580075548,0.020728490887648342,0.020850290940593624,0.02107073271748294,0.026052396175044755,0.0
2.75,500.0,0.05167239841593779,0.016842398459708204,0.002842398465888692,-0.0032476015929487757,-0.00501760153829469,-0.007007601571045813,-0.007897601599558837,-0.00702760159218451,0.0,0.04201822134483126,0.030213676999617245,0.025373104989706144,0.02354931528211464,0.022273804118115883,0.021641459509259667,0.02274149700732162,0.025897395582172984,0.0
2.76,500.0,0.05140815028963087,0.01609815023130272,0.003018150212480105,-0.001591849734478746,-0.005431849773706052,-0.007341849758485331,-0.00806184975392418,-0.00785184967992318,0.0,0.042361469656957536,0.029520612411118623,0.02493841864239483,0.022578684474099237,0.021433163836256347,0.02271846647026587,0.023173305104510024,0.024366367939777388,0.0
2.77,500.0,0.05066025082818058,0.016350250716543523,0.0032802506506425574,-0.00288974931569828,-0.0058997492741921405,-0.009359749344580923,-0.009369749306251177,-0.009549749338075633,0.0,0.04316200268970964,0.031181570639063842,0.02378077972169336,0.02122838741467014,0.020909568911462142,0.022860472596219865,0.026052943900565763,0.028716918502024763,0.0
